capture_id,capture_path,evidence_digest,classification,confidence,pf127_signal,capture_playfield_id,event_playfield_ids,resource_playfield_ids,runtime_playfield_ids,character,validation_status,raw_packet_evidence,packets_hex_bytes,raw_packets_bytes,packets_hex_rows,raw_packets_rows,enemy_name_count,enemy_names,subway_terms,repository_reference_count,repository_references,implementation_reference_count,implementation_references,artifacts,reason
20260716-034656,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260716-034656,,SUBWAY,confirmed,dossier-resource-127,1407006,,127,(Playfield2:15781E),Nycsubway,running,both,196415,256357,1155,1155,0,,abmouth supremus;bloodcreeper;eumenides;filth flea;infected attendant;lost thought;melded patterns;neural burnout;pf127 diagnostic artifact;redundant scan;slum runner;workman striker,6,AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayOrdinaryContentProvider.cs;docs/evidence/SUBWAY_BLOODCREEPER_DISOBEDIENT_BOT_LOOT_AUDIT.md;docs/generated/aosharp_subway_lifecycle_reprocess.csv;docs/generated/subway_enemy_combat_contracts.json;docs/project/ORDINARY_ENEMY_RUNTIME.md;docs/project/PROJECT_STATE.md,3,AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayOrdinaryContentProvider.cs;docs/generated/aosharp_subway_lifecycle_reprocess.csv;docs/generated/subway_enemy_combat_contracts.json,capture-session.json;capture_info.json;enemy-dossier.json;events.log;packets.hex.log;raw-packets.csv;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;npc-lifecycle.csv;corpse-full-updates.csv;corpse-loot-observations.csv;enemy-respawns.csv,PF127 signal dossier-resource-127 has no outside event playfield.
20260716-215947,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260716-215947,,SUBWAY,confirmed,dossier-resource-127,1407006,1407006,127,(Playfield2:15781E),Nycsubway,running,both,289309,375124,1626,1626,0,,abmouth supremus;filth flea;melded patterns;neural burnout;pf127 diagnostic artifact;slum runner,5,AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayOrdinaryContentProvider.cs;AORebirth/Server/ZoneEngine/Core/Playfields/OrdinaryEnemyCatalog.cs;docs/generated/aosharp_subway_lifecycle_reprocess.csv;docs/project/ORDINARY_ENEMY_RUNTIME.md;docs/project/PROJECT_STATE.md,3,AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayOrdinaryContentProvider.cs;AORebirth/Server/ZoneEngine/Core/Playfields/OrdinaryEnemyCatalog.cs;docs/generated/aosharp_subway_lifecycle_reprocess.csv,capture-session.json;capture_info.json;enemy-dossier.json;events.log;packets.hex.log;raw-packets.csv;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;npc-lifecycle.csv;corpse-full-updates.csv;corpse-loot-observations.csv;enemy-respawns.csv,PF127 signal dossier-resource-127 has no outside event playfield.
20260716-220255,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260716-220255,,SUBWAY,confirmed,dossier-resource-127,1407006,1407006,127,(Playfield2:15781E),Nycsubway,running,both,15052,19721,90,90,0,,filth flea;neural burnout;pf127 diagnostic artifact;slum runner,1,docs/generated/aosharp_subway_lifecycle_reprocess.csv,1,docs/generated/aosharp_subway_lifecycle_reprocess.csv,capture-session.json;capture_info.json;enemy-dossier.json;events.log;packets.hex.log;raw-packets.csv;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;npc-lifecycle.csv;corpse-full-updates.csv;corpse-loot-observations.csv;enemy-respawns.csv,PF127 signal dossier-resource-127 has no outside event playfield.
20260716-220400,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260716-220400,,SUBWAY,confirmed,dossier-resource-127,1407006,1407006,127,(Playfield2:15781E),Nycsubway,incomplete,both,743276,975730,4342,4342,16,Abmouth Supremus;Bloodcreeper;Filth Flea;Fragmented Soul;Infector;Melded Patterns;Molested Molecules;Neural Burnout;Premature Pattern;Redundant Scan;Shadow;Slum Runner;Uncontrollable Anger;Valentyia;Vergil Aeneid;Wrath Incarnation,abmouth supremus;bloodcreeper;filth flea;melded patterns;neural burnout;pf127 diagnostic artifact;redundant scan;slum runner;vergil aeneid,7,AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayEncounterRuntimeService.cs;AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayOrdinaryContentProvider.cs;AORebirth/Server/ZoneEngine/Core/Playfields/GlobalLootRuntimeService.cs;docs/evidence/SUBWAY_NAMED_BOSS_LIFECYCLE_20260716.md;docs/generated/aosharp_subway_lifecycle_reprocess.csv;docs/generated/subway_enemy_combat_contracts.json;docs/project/PROJECT_STATE.md,5,AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayEncounterRuntimeService.cs;AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayOrdinaryContentProvider.cs;AORebirth/Server/ZoneEngine/Core/Playfields/GlobalLootRuntimeService.cs;docs/generated/aosharp_subway_lifecycle_reprocess.csv;docs/generated/subway_enemy_combat_contracts.json,capture-session.json;capture_info.json;capture-health.json;enemy-dossier.json;events.log;packets.hex.log;raw-packets.csv;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;npc-lifecycle.csv;corpse-full-updates.csv;corpse-loot-observations.csv;enemy-respawns.csv,PF127 signal dossier-resource-127 has no outside event playfield.
20260716-221358,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260716-221358,,SUBWAY,confirmed,dossier-resource-127,1407006,,127,(Playfield2:15781E),Nycsubway,complete,both,313328,415843,1954,1954,18,Bloodcreeper;Empty Shell;Eumenides;Filth Flea;Fragmented Soul;Incomplete Rebuild;Infected Attendant;Infector;Lost Thought;Melded Patterns;Molested Molecules;Neural Burnout;Premature Pattern;Redundant Scan;Shadow;Slum Runner;Uncontrollable Anger;Workman Striker,bloodcreeper;eumenides;filth flea;infected attendant;lost thought;melded patterns;neural burnout;pf127 diagnostic artifact;redundant scan;slum runner;workman striker,7,AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayOrdinaryContentProvider.cs;AORebirth/Server/ZoneEngine/Core/Playfields/OrdinaryEnemyCatalog.cs;AORebirth/Server/ZoneEngine/Core/Playfields/OrdinaryEnemyProfile.cs;docs/ai/CURRENT_TASK.md;docs/generated/aosharp_subway_lifecycle_reprocess.csv;docs/generated/subway_enemy_combat_contracts.json;docs/project/PROJECT_STATE.md,5,AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayOrdinaryContentProvider.cs;AORebirth/Server/ZoneEngine/Core/Playfields/OrdinaryEnemyCatalog.cs;AORebirth/Server/ZoneEngine/Core/Playfields/OrdinaryEnemyProfile.cs;docs/generated/aosharp_subway_lifecycle_reprocess.csv;docs/generated/subway_enemy_combat_contracts.json,capture-session.json;capture_info.json;capture-health.json;enemy-dossier.json;events.log;packets.hex.log;raw-packets.csv;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;npc-lifecycle.csv;corpse-full-updates.csv;corpse-loot-observations.csv;enemy-respawns.csv,PF127 signal dossier-resource-127 has no outside event playfield.
20260716-221748,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260716-221748,,SUBWAY,confirmed,dossier-resource-127,1407006,1407006,127,(Playfield2:15781E),Nycsubway,running,both,36309,47913,227,227,0,,bloodcreeper;eumenides;filth flea;infected attendant;lost thought;melded patterns;neural burnout;pf127 diagnostic artifact;redundant scan;slum runner;vergil aeneid;workman striker,2,AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayOrdinaryContentProvider.cs;docs/generated/aosharp_subway_lifecycle_reprocess.csv,2,AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayOrdinaryContentProvider.cs;docs/generated/aosharp_subway_lifecycle_reprocess.csv,capture-session.json;capture_info.json;enemy-dossier.json;events.log;packets.hex.log;raw-packets.csv;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;npc-lifecycle.csv;corpse-full-updates.csv;corpse-loot-observations.csv;enemy-respawns.csv,PF127 signal dossier-resource-127 has no outside event playfield.
20260716-222007,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260716-222007,f477eea1a02d44419a4e9ef5eac964ab52149034d06f79dd7f0bcd9b986db2a9,SUBWAY,confirmed,dossier-resource-127,1407006,1407006,127,(Playfield2:15781E),Nycsubway,incomplete,both,373043,458021,1626,1626,19,Abmouth Supremus;Bloodcreeper;Empty Shell;Eumenides;Filth Flea;Fragmented Soul;Incomplete Rebuild;Infected Attendant;Infector;Melded Patterns;Molested Molecules;Neural Burnout;Premature Pattern;Redundant Scan;Shadow;Slum Runner;Uncontrollable Anger;Vergil Aeneid;Workman Striker,abmouth supremus;bloodcreeper;eumenides;filth flea;infected attendant;melded patterns;neural burnout;pf127 diagnostic artifact;redundant scan;slum runner;vergil aeneid;workman striker,16,AORebirth/Server/ZoneEngine/Core/Packets/CorpseFullUpdate.cs;AORebirth/Server/ZoneEngine/Core/Playfields/CapturedEnemyCombatProfileCatalog.g.cs;AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayEncounterRuntimeService.cs;AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayOrdinaryContentProvider.cs;docs/ai/capture-evidence-index.csv;docs/ai/capture-evidence-index.md;docs/archive/project/PROJECT_STATE_PRE_BASELINE_CLEANUP_20260801.md;docs/evidence/DUNGEON_NAMED_ENCOUNTER_COMPLETION_20260728.md;docs/evidence/SUBWAY_FRAGMENTED_SOUL_COMBAT_RESTORATION_20260728.md;docs/generated/aosharp_subway_lifecycle_reprocess.csv;docs/generated/capture_backed_npc_attack_range_audit.json;docs/generated/capture_backed_npc_combat_active_coverage.json;docs/generated/capture_backed_npc_combat_inventory.json;docs/generated/capture_backed_npc_secondary_evidence_audit.json;docs/generated/enemy_combat_setup_formula_dataset.json;docs/project/NPC_CHASE_NAVIGATION.md,10,AORebirth/Server/ZoneEngine/Core/Packets/CorpseFullUpdate.cs;AORebirth/Server/ZoneEngine/Core/Playfields/CapturedEnemyCombatProfileCatalog.g.cs;AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayEncounterRuntimeService.cs;AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayOrdinaryContentProvider.cs;docs/generated/aosharp_subway_lifecycle_reprocess.csv;docs/generated/capture_backed_npc_attack_range_audit.json;docs/generated/capture_backed_npc_combat_active_coverage.json;docs/generated/capture_backed_npc_combat_inventory.json;docs/generated/capture_backed_npc_secondary_evidence_audit.json;docs/generated/enemy_combat_setup_formula_dataset.json,capture-session.json;capture_info.json;capture-health.json;enemy-dossier.json;events.log;packets.hex.log;raw-packets.csv;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;npc-lifecycle.csv;corpse-full-updates.csv;corpse-loot-observations.csv;enemy-respawns.csv,PF127 signal dossier-resource-127 has no outside event playfield.
20260716-222201,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260716-222201,,SUBWAY,confirmed,dossier-resource-127,1407006,,127,(Playfield2:15781E),Nycsubway,complete,both,490555,646193,2945,2945,17,Abmouth Supremus;Bloodcreeper;Eumenides;Filth Flea;Incomplete Rebuild;Infected Attendant;Infector;Melded Patterns;Molested Molecules;Neural Burnout;Premature Pattern;Redundant Scan;Shadow;Slum Runner;Uncontrollable Anger;Vergil Aeneid;Workman Striker,abmouth supremus;bloodcreeper;eumenides;filth flea;infected attendant;melded patterns;neural burnout;pf127 diagnostic artifact;redundant scan;slum runner;vergil aeneid;workman striker,5,AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayOrdinaryContentProvider.cs;docs/ai/CURRENT_TASK.md;docs/generated/aosharp_subway_lifecycle_reprocess.csv;docs/generated/subway_enemy_combat_contracts.json;docs/project/PROJECT_STATE.md,3,AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayOrdinaryContentProvider.cs;docs/generated/aosharp_subway_lifecycle_reprocess.csv;docs/generated/subway_enemy_combat_contracts.json,capture-session.json;capture_info.json;capture-health.json;enemy-dossier.json;events.log;packets.hex.log;raw-packets.csv;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;npc-lifecycle.csv;corpse-full-updates.csv;corpse-loot-observations.csv;enemy-respawns.csv,PF127 signal dossier-resource-127 has no outside event playfield.
20260717-012522,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260717-012522,,MIXED,high,event-observed-instance-map,655,655;1407006,,(Playfield2:028F),Nycsubway,running,both,302997,374063,1368,1368,0,,discarded pet;disobedient bot;filth flea;pf127 diagnostic artifact,3,AORebirth/Server/ZoneEngine/Core/Functions/GameFunctions/SubwayTeleportProxyDestinationRules.cs;AORebirth/Server/ZoneEngine/Core/Playfields/PlayfieldStatelTransitionRuntimeService.cs;docs/generated/aosharp_subway_lifecycle_reprocess.csv,3,AORebirth/Server/ZoneEngine/Core/Functions/GameFunctions/SubwayTeleportProxyDestinationRules.cs;AORebirth/Server/ZoneEngine/Core/Playfields/PlayfieldStatelTransitionRuntimeService.cs;docs/generated/aosharp_subway_lifecycle_reprocess.csv,capture-session.json;capture_info.json;enemy-dossier.json;events.log;packets.hex.log;raw-packets.csv;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;npc-lifecycle.csv;corpse-full-updates.csv;corpse-loot-observations.csv;enemy-respawns.csv,PF127 signal event-observed-instance-map conflicts with explicit non-PF127 event playfield evidence.
20260717-012651,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260717-012651,,SUBWAY,confirmed,dossier-resource-127,1407006,1407006,127,(Playfield2:15781E),Nycsubway,incomplete,both,565687,726270,3020,3020,8,Discarded Pet;Disobedient Bot;Filth Flea;Mugger;Shadow;Stim Fiend;Thief;Violent Vagabond,discarded pet;disobedient bot;filth flea;pf127 diagnostic artifact;stim fiend,4,AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayContentProvider.cs;docs/generated/aosharp_subway_lifecycle_reprocess.csv;docs/project/ORDINARY_ENEMY_RUNTIME.md;docs/project/PROJECT_STATE.md,2,AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayContentProvider.cs;docs/generated/aosharp_subway_lifecycle_reprocess.csv,capture-session.json;capture_info.json;capture-health.json;enemy-dossier.json;events.log;packets.hex.log;raw-packets.csv;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;npc-lifecycle.csv;corpse-full-updates.csv;corpse-loot-observations.csv;enemy-respawns.csv,PF127 signal dossier-resource-127 has no outside event playfield.
20260717-214612,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260717-214612,,SUBWAY,confirmed,dossier-resource-127,1407006,1407006,127,(Playfield2:15781E),Nycsubway,running,both,338015,431028,1778,1778,0,,abmouth supremus;bloodcreeper;eumenides;filth flea;infected attendant;lost thought;melded patterns;neural burnout;pf127 diagnostic artifact;redundant scan;slum runner;vergil aeneid;workman striker,7,AORebirth/Server/ZoneEngine/Core/Playfields/CapturedEnemyCombatContract.cs;AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayEncounterRuntimeService.cs;AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayOrdinaryContentProvider.cs;docs/ai/CURRENT_TASK.md;docs/generated/aosharp_subway_lifecycle_reprocess.csv;docs/generated/subway_enemy_combat_contracts.json;docs/project/PROJECT_STATE.md,5,AORebirth/Server/ZoneEngine/Core/Playfields/CapturedEnemyCombatContract.cs;AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayEncounterRuntimeService.cs;AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayOrdinaryContentProvider.cs;docs/generated/aosharp_subway_lifecycle_reprocess.csv;docs/generated/subway_enemy_combat_contracts.json,capture-session.json;capture_info.json;enemy-dossier.json;events.log;packets.hex.log;raw-packets.csv;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;npc-lifecycle.csv;corpse-full-updates.csv;corpse-loot-observations.csv;enemy-respawns.csv,PF127 signal dossier-resource-127 has no outside event playfield.
20260717-214751,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260717-214751,31fabac21b244370448184e6eae8b03905cb6bb2be3cd39477d28b464ace4a4d,SUBWAY,confirmed,dossier-resource-127,1407006,1407006,127,(Playfield2:15781E),Nycsubway,complete,both,269854,354044,1605,1605,11,Bloodcreeper;Eumenides;Filth Flea;Infector;Melded Patterns;Molested Molecules;Neural Burnout;Premature Pattern;Redundant Scan;Slum Runner;Uncontrollable Anger,bloodcreeper;eumenides;filth flea;melded patterns;neural burnout;pf127 diagnostic artifact;redundant scan;slum runner,15,AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayEncounterRuntimeService.cs;AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayOrdinaryContentProvider.cs;AORebirth/Server/ZoneEngine/Core/Playfields/GlobalLootRuntimeService.cs;AORebirth/Server/ZoneEngine/Core/Playfields/OrdinaryEnemyCatalog.cs;docs/ai/capture-evidence-index.csv;docs/ai/capture-evidence-index.md;docs/archive/project/PROJECT_STATE_PRE_BASELINE_CLEANUP_20260801.md;docs/evidence/DUNGEON_GAMEPLAY_COMPLETION_20260728.md;docs/evidence/DUNGEON_NAMED_ENCOUNTER_COMPLETION_20260728.md;docs/generated/aosharp_subway_lifecycle_reprocess.csv;docs/generated/capture_backed_npc_combat_active_coverage.json;docs/generated/capture_backed_npc_combat_inventory.json;docs/generated/capture_backed_npc_secondary_evidence_audit.json;docs/generated/enemy_combat_setup_formula_dataset.json;docs/generated/subway_enemy_combat_contracts.json,10,AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayEncounterRuntimeService.cs;AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayOrdinaryContentProvider.cs;AORebirth/Server/ZoneEngine/Core/Playfields/GlobalLootRuntimeService.cs;AORebirth/Server/ZoneEngine/Core/Playfields/OrdinaryEnemyCatalog.cs;docs/generated/aosharp_subway_lifecycle_reprocess.csv;docs/generated/capture_backed_npc_combat_active_coverage.json;docs/generated/capture_backed_npc_combat_inventory.json;docs/generated/capture_backed_npc_secondary_evidence_audit.json;docs/generated/enemy_combat_setup_formula_dataset.json;docs/generated/subway_enemy_combat_contracts.json,capture-session.json;capture_info.json;capture-health.json;enemy-dossier.json;events.log;packets.hex.log;raw-packets.csv;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;npc-lifecycle.csv;corpse-full-updates.csv;corpse-loot-observations.csv;enemy-respawns.csv,PF127 signal dossier-resource-127 has no outside event playfield.
20260717-215250,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260717-215250,522838e77cc383504292a903dd3dfa97d6427157729eb4bf234311f4bcdb19b0,SUBWAY,confirmed,dossier-resource-127,1407006,1407006,127,(Playfield2:15781E),Nycsubway,running,both,156063,203291,912,912,0,,eumenides;filth flea;melded patterns;pf127 diagnostic artifact;slum runner,15,AORebirth/Server/ZoneEngine/Core/Playfields/CapturedEnemyCombatProfileCatalog.g.cs;AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayOrdinaryContentProvider.cs;AORebirth/Server/ZoneEngine/Core/Playfields/GlobalLootRuntimeService.cs;AORebirth/Server/ZoneEngine/Core/Playfields/OrdinaryEnemyProfile.cs;docs/ai/capture-evidence-index.csv;docs/ai/capture-evidence-index.md;docs/archive/project/PROJECT_STATE_PRE_BASELINE_CLEANUP_20260801.md;docs/evidence/DUNGEON_GAMEPLAY_COMPLETION_20260728.md;docs/evidence/DUNGEON_NAMED_ENCOUNTER_COMPLETION_20260728.md;docs/generated/aosharp_subway_lifecycle_reprocess.csv;docs/generated/capture_backed_npc_combat_active_coverage.json;docs/generated/capture_backed_npc_combat_inventory.json;docs/generated/capture_backed_npc_secondary_evidence_audit.json;docs/generated/enemy_combat_setup_formula_dataset.json;docs/generated/subway_enemy_combat_contracts.json,10,AORebirth/Server/ZoneEngine/Core/Playfields/CapturedEnemyCombatProfileCatalog.g.cs;AORebirth/Server/ZoneEngine/Core/Playfields/CapturedSubwayOrdinaryContentProvider.cs;AORebirth/Server/ZoneEngine/Core/Playfields/GlobalLootRuntimeService.cs;AORebirth/Server/ZoneEngine/Core/Playfields/OrdinaryEnemyProfile.cs;docs/generated/aosharp_subway_lifecycle_reprocess.csv;docs/generated/capture_backed_npc_combat_active_coverage.json;docs/generated/capture_backed_npc_combat_inventory.json;docs/generated/capture_backed_npc_secondary_evidence_audit.json;docs/generated/enemy_combat_setup_formula_dataset.json;docs/generated/subway_enemy_combat_contracts.json,capture-session.json;capture_info.json;enemy-dossier.json;events.log;packets.hex.log;raw-packets.csv;enemy-state.csv;enemy-combat.csv;enemy-movement.csv;npc-lifecycle.csv;corpse-full-updates.csv;corpse-loot-observations.csv;enemy-respawns.csv,PF127 signal dossier-resource-127 has no outside event playfield.
