"TerminalIdentity","CaptureSequence","Playfield","PlayfieldName","ComputedVendorId","TemplateId","TemplateName","ExistingVendorHash","ExistingTemplateHash","ExistingShopInvHash","EvidenceStatus","Slot","LowId","LowName","HighId","HighName","QL","PairKey"
"(VendingMachine:12E3B008)","1363","","","","43570","Basic Trader Crystals","","TraNB","TraN","ExistingVendortemplateNoCoverageMatch","39","99622","Nano Crystal (Overdraught)","99622","Nano Crystal (Overdraught)","24","99622:99622"
"(VendingMachine:12E3B008)","1363","","","","43570","Basic Trader Crystals","","TraNB","TraN","ExistingVendortemplateNoCoverageMatch","40","78426","Nano Crystal (Patchy Health Freeloader)","78426","Nano Crystal (Patchy Health Freeloader)","50","78426:78426"
"(VendingMachine:12E3B008)","1363","","","","43570","Basic Trader Crystals","","TraNB","TraN","ExistingVendortemplateNoCoverageMatch","41","121511","Nano Crystal (Practiced Health Haggler)","121511","Nano Crystal (Practiced Health Haggler)","27","121511:121511"
"(VendingMachine:12E3B008)","1363","","","","43570","Basic Trader Crystals","","TraNB","TraN","ExistingVendortemplateNoCoverageMatch","42","121509","Nano Crystal (Proficient Health Haggler)","121509","Nano Crystal (Proficient Health Haggler)","41","121509:121509"
"(VendingMachine:12E3B008)","1363","","","","43570","Basic Trader Crystals","","TraNB","TraN","ExistingVendortemplateNoCoverageMatch","43","56260","Nano Crystal (Profiteer's Grip)","56260","Nano Crystal (Profiteer's Grip)","37","56260:56260"
"(VendingMachine:12E3B008)","1363","","","","43570","Basic Trader Crystals","","TraNB","TraN","ExistingVendortemplateNoCoverageMatch","44","142777","Nano Crystal (Project Thought Patterns)","142777","Nano Crystal (Project Thought Patterns)","17","142777:142777"
"(VendingMachine:12E3B008)","1363","","","","43570","Basic Trader Crystals","","TraNB","TraN","ExistingVendortemplateNoCoverageMatch","45","85875","Nano Crystal (Ransack Skills (Average))","85875","Nano Crystal (Ransack Skills (Average))","30","85875:85875"
"(VendingMachine:12E3B008)","1363","","","","43570","Basic Trader Crystals","","TraNB","TraN","ExistingVendortemplateNoCoverageMatch","46","85877","Nano Crystal (Ransack Skills (Lesser))","85877","Nano Crystal (Ransack Skills (Lesser))","40","85877:85877"
"(VendingMachine:12E3B008)","1363","","","","43570","Basic Trader Crystals","","TraNB","TraN","ExistingVendortemplateNoCoverageMatch","47","85874","Nano Crystal (Ransack Skills (Minor))","85874","Nano Crystal (Ransack Skills (Minor))","20","85874:85874"
"(VendingMachine:12E3B008)","1363","","","","43570","Basic Trader Crystals","","TraNB","TraN","ExistingVendortemplateNoCoverageMatch","48","85873","Nano Crystal (Ransack Skills (Weak))","85873","Nano Crystal (Ransack Skills (Weak))","10","85873:85873"
"(VendingMachine:12E3B008)","1363","","","","43570","Basic Trader Crystals","","TraNB","TraN","ExistingVendortemplateNoCoverageMatch","49","85880","Nano Crystal (Ransack Skills)","85880","Nano Crystal (Ransack Skills)","50","85880:85880"
"(VendingMachine:12E3B008)","1363","","","","43570","Basic Trader Crystals","","TraNB","TraN","ExistingVendortemplateNoCoverageMatch","50","121375","Nano Crystal (Skill Wrangler (Commonplace))","121375","Nano Crystal (Skill Wrangler (Commonplace))","34","121375:121375"
"(VendingMachine:12E3B008)","1363","","","","43570","Basic Trader Crystals","","TraNB","TraN","ExistingVendortemplateNoCoverageMatch","51","121370","Nano Crystal (Skill Wrangler (Lossy))","121370","Nano Crystal (Skill Wrangler (Lossy))","41","121370:121370"
"(VendingMachine:12E3B008)","1363","","","","43570","Basic Trader Crystals","","TraNB","TraN","ExistingVendortemplateNoCoverageMatch","52","121366","Nano Crystal (Skill Wrangler (Minor))","121366","Nano Crystal (Skill Wrangler (Minor))","21","121366:121366"
"(VendingMachine:12E3B008)","1363","","","","43570","Basic Trader Crystals","","TraNB","TraN","ExistingVendortemplateNoCoverageMatch","53","121367","Nano Crystal (Skill Wrangler (Patchy))","121367","Nano Crystal (Skill Wrangler (Patchy))","14","121367:121367"
"(VendingMachine:12E3B008)","1363","","","","43570","Basic Trader Crystals","","TraNB","TraN","ExistingVendortemplateNoCoverageMatch","54","121360","Nano Crystal (Skill Wrangler (Weak))","121360","Nano Crystal (Skill Wrangler (Weak))","8","121360:121360"
"(VendingMachine:12E3B008)","1363","","","","43570","Basic Trader Crystals","","TraNB","TraN","ExistingVendortemplateNoCoverageMatch","55","121510","Nano Crystal (Skilled Health Haggler)","121510","Nano Crystal (Skilled Health Haggler)","47","121510:121510"
"(VendingMachine:12E3B008)","1363","","","","43570","Basic Trader Crystals","","TraNB","TraN","ExistingVendortemplateNoCoverageMatch","56","78427","Nano Crystal (Sophisticated Health Funnel)","78427","Nano Crystal (Sophisticated Health Funnel)","40","78427:78427"
"(VendingMachine:12E3B008)","1363","","","","43570","Basic Trader Crystals","","TraNB","TraN","ExistingVendortemplateNoCoverageMatch","57","30799","Nano Crystal (Sticky Ground)","30799","Nano Crystal (Sticky Ground)","24","30799:30799"
"(VendingMachine:12E3B008)","1363","","","","43570","Basic Trader Crystals","","TraNB","TraN","ExistingVendortemplateNoCoverageMatch","58","99619","Nano Crystal (Strip Assets)","99619","Nano Crystal (Strip Assets)","33","99619:99619"
"(VendingMachine:12E3B008)","1363","","","","43570","Basic Trader Crystals","","TraNB","TraN","ExistingVendortemplateNoCoverageMatch","59","142773","Nano Crystal (Swap Psyche)","142773","Nano Crystal (Swap Psyche)","4","142773:142773"
"(VendingMachine:12E3B008)","1363","","","","43570","Basic Trader Crystals","","TraNB","TraN","ExistingVendortemplateNoCoverageMatch","60","121359","Nano Crystal (Team Skill Wrangler (Commonplace))","121359","Nano Crystal (Team Skill Wrangler (Commonplace))","47","121359:121359"
"(VendingMachine:12E3B008)","1363","","","","43570","Basic Trader Crystals","","TraNB","TraN","ExistingVendortemplateNoCoverageMatch","61","121353","Nano Crystal (Team Skill Wrangler (Minor))","121353","Nano Crystal (Team Skill Wrangler (Minor))","37","121353:121353"
"(VendingMachine:12E3B008)","1363","","","","43570","Basic Trader Crystals","","TraNB","TraN","ExistingVendortemplateNoCoverageMatch","62","121351","Nano Crystal (Team Skill Wrangler (Patchy))","121351","Nano Crystal (Team Skill Wrangler (Patchy))","27","121351:121351"
"(VendingMachine:12E3B008)","1363","","","","43570","Basic Trader Crystals","","TraNB","TraN","ExistingVendortemplateNoCoverageMatch","63","121348","Nano Crystal (Team Skill Wrangler (Weak))","121348","Nano Crystal (Team Skill Wrangler (Weak))","18","121348:121348"
"(VendingMachine:12E3B008)","1363","","","","43570","Basic Trader Crystals","","TraNB","TraN","ExistingVendortemplateNoCoverageMatch","64","235272","Nano Crystal (Umbral Wrangler (Patchy))","235272","Nano Crystal (Umbral Wrangler (Patchy))","25","235272:235272"
"(VendingMachine:12E3B008)","1363","","","","43570","Basic Trader Crystals","","TraNB","TraN","ExistingVendortemplateNoCoverageMatch","65","99618","Nano Crystal (Unfriendly Merger)","99618","Nano Crystal (Unfriendly Merger)","17","99618:99618"
"(VendingMachine:12E3B008)","1363","","","","43570","Basic Trader Crystals","","TraNB","TraN","ExistingVendortemplateNoCoverageMatch","66","78425","Nano Crystal (Weak Health Freeloader)","78425","Nano Crystal (Weak Health Freeloader)","47","78425:78425"
"(VendingMachine:12E3B008)","1363","","","","43570","Basic Trader Crystals","","TraNB","TraN","ExistingVendortemplateNoCoverageMatch","67","203785","NanoCrystal (Writ of Mobility)","203785","NanoCrystal (Writ of Mobility)","40","203785:203785"
"(VendingMachine:12E3B013)","1409","","","","222946","Basic Shade Crystals","","ShaNB","ShaN","ExistingVendortemplateNoCoverageMatch","0","210807","Nano Crystal (Double Cover)","210807","Nano Crystal (Double Cover)","44","210807:210807"
"(VendingMachine:12E3B013)","1409","","","","222946","Basic Shade Crystals","","ShaNB","ShaN","ExistingVendortemplateNoCoverageMatch","1","210805","Nano Crystal (Dual Defender)","210805","Nano Crystal (Dual Defender)","14","210805:210805"
"(VendingMachine:12E3B013)","1409","","","","222946","Basic Shade Crystals","","ShaNB","ShaN","ExistingVendortemplateNoCoverageMatch","2","210788","Nano Crystal (Footpad Apprentice)","210788","Nano Crystal (Footpad Apprentice)","22","210788:210788"
"(VendingMachine:12E3B013)","1409","","","","222946","Basic Shade Crystals","","ShaNB","ShaN","ExistingVendortemplateNoCoverageMatch","3","210735","Nano Crystal (Knock of the Poltergeist)","210735","Nano Crystal (Knock of the Poltergeist)","29","210735:210735"
"(VendingMachine:12E3B013)","1409","","","","222946","Basic Shade Crystals","","ShaNB","ShaN","ExistingVendortemplateNoCoverageMatch","4","211151","Nano Crystal (Piercing Tooth)","211151","Nano Crystal (Piercing Tooth)","49","211151:211151"
"(VendingMachine:12E3B013)","1409","","","","222946","Basic Shade Crystals","","ShaNB","ShaN","ExistingVendortemplateNoCoverageMatch","5","210356","Nano Crystal (Ritualistic Blow)","210356","Nano Crystal (Ritualistic Blow)","17","210356:210356"
"(VendingMachine:12E3B013)","1409","","","","222946","Basic Shade Crystals","","ShaNB","ShaN","ExistingVendortemplateNoCoverageMatch","6","210354","Nano Crystal (Ritualistic Touch)","210354","Nano Crystal (Ritualistic Touch)","4","210354:210354"
"(VendingMachine:12E3B013)","1409","","","","222946","Basic Shade Crystals","","ShaNB","ShaN","ExistingVendortemplateNoCoverageMatch","7","210388","Nano Crystal (Rudimentary Dissipation)","210388","Nano Crystal (Rudimentary Dissipation)","21","210388:210388"
"(VendingMachine:12E3B013)","1409","","","","222946","Basic Shade Crystals","","ShaNB","ShaN","ExistingVendortemplateNoCoverageMatch","8","211153","Nano Crystal (Sharpen Dagger)","211153","Nano Crystal (Sharpen Dagger)","19","211153:211153"
"(VendingMachine:12E3B013)","1409","","","","222946","Basic Shade Crystals","","ShaNB","ShaN","ExistingVendortemplateNoCoverageMatch","9","210733","Nano Crystal (Slap of the Zombie)","210733","Nano Crystal (Slap of the Zombie)","5","210733:210733"
"(VendingMachine:12E3B013)","1409","","","","222946","Basic Shade Crystals","","ShaNB","ShaN","ExistingVendortemplateNoCoverageMatch","10","210747","Nano Crystal (Sneak)","210747","Nano Crystal (Sneak)","36","210747:210747"
"(VendingMachine:12E3B013)","1409","","","","222946","Basic Shade Crystals","","ShaNB","ShaN","ExistingVendortemplateNoCoverageMatch","11","297333","Nano Crystal (Spirit Siphon)","297333","Nano Crystal (Spirit Siphon)","1","297333:297333"
"(VendingMachine:12E3B00F)","1465","","","","222945","Basic Keeper Crystals","","KeeNB","KeeN","ExistingVendortemplateNoCoverageMatch","0","210529","Nano Crystal (Adaptive Ambient Restoration)","210529","Nano Crystal (Adaptive Ambient Restoration)","1","210529:210529"
"(VendingMachine:12E3B00F)","1465","","","","222945","Basic Keeper Crystals","","KeeNB","KeeN","ExistingVendortemplateNoCoverageMatch","1","210590","Nano Crystal (Adaptive Tone of Clarity)","210590","Nano Crystal (Adaptive Tone of Clarity)","2","210590:210590"
"(VendingMachine:12E3B00F)","1465","","","","222945","Basic Keeper Crystals","","KeeNB","KeeN","ExistingVendortemplateNoCoverageMatch","2","210302","Nano Crystal (Decision Maker)","210302","Nano Crystal (Decision Maker)","48","210302:210302"
"(VendingMachine:12E3B00F)","1465","","","","222945","Basic Keeper Crystals","","KeeNB","KeeN","ExistingVendortemplateNoCoverageMatch","3","210312","Nano Crystal (Defender's Poise)","210312","Nano Crystal (Defender's Poise)","27","210312:210312"
"(VendingMachine:12E3B00F)","1465","","","","222945","Basic Keeper Crystals","","KeeNB","KeeN","ExistingVendortemplateNoCoverageMatch","4","210708","Nano Crystal (Enervate Bonds)","210708","Nano Crystal (Enervate Bonds)","41","210708:210708"
"(VendingMachine:12E3B00F)","1465","","","","222945","Basic Keeper Crystals","","KeeNB","KeeN","ExistingVendortemplateNoCoverageMatch","5","210322","Nano Crystal (Fervor of the Henchman)","210322","Nano Crystal (Fervor of the Henchman)","14","210322:210322"
"(VendingMachine:12E3B00F)","1465","","","","222945","Basic Keeper Crystals","","KeeNB","KeeN","ExistingVendortemplateNoCoverageMatch","6","210672","Nano Crystal (Imminence of Scrimmage)","210672","Nano Crystal (Imminence of Scrimmage)","31","210672:210672"
"(VendingMachine:12E3B00F)","1465","","","","222945","Basic Keeper Crystals","","KeeNB","KeeN","ExistingVendortemplateNoCoverageMatch","7","210300","Nano Crystal (Impartiality of the Blade)","210300","Nano Crystal (Impartiality of the Blade)","20","210300:210300"
"(VendingMachine:12E3B00F)","1465","","","","222945","Basic Keeper Crystals","","KeeNB","KeeN","ExistingVendortemplateNoCoverageMatch","8","210485","Nano Crystal (Sanctifier)","210485","Nano Crystal (Sanctifier)","20","210485:210485"
"(VendingMachine:12E3B00F)","1465","","","","222945","Basic Keeper Crystals","","KeeNB","KeeN","ExistingVendortemplateNoCoverageMatch","9","211165","Nano Crystal (Sidestep)","211165","Nano Crystal (Sidestep)","40","211165:211165"
"(VendingMachine:12E3B00F)","1465","","","","222945","Basic Keeper Crystals","","KeeNB","KeeN","ExistingVendortemplateNoCoverageMatch","10","210612","Nano Crystal (Vengeance of the Loyal)","210612","Nano Crystal (Vengeance of the Loyal)","8","210612:210612"
"(VendingMachine:12E3B00F)","1465","","","","222945","Basic Keeper Crystals","","KeeNB","KeeN","ExistingVendortemplateNoCoverageMatch","11","210614","Nano Crystal (Vengeance of the Steadfast)","210614","Nano Crystal (Vengeance of the Steadfast)","35","210614:210614"
"(VendingMachine:12E3B00A)","1519","","","","43579","Basic Agent Crystals","","AgeNB","AgeN","ExistingVendortemplateNoCoverageMatch","0","81902","Nano Crystal (Anatomy Lesson)","81902","Nano Crystal (Anatomy Lesson)","40","81902:81902"
"(VendingMachine:12E3B00A)","1519","","","","43579","Basic Agent Crystals","","AgeNB","AgeN","ExistingVendortemplateNoCoverageMatch","1","56240","Nano Crystal (Brief Interrogation)","56240","Nano Crystal (Brief Interrogation)","47","56240:56240"
"(VendingMachine:12E3B00A)","1519","","","","43579","Basic Agent Crystals","","AgeNB","AgeN","ExistingVendortemplateNoCoverageMatch","2","56238","Nano Crystal (Detain Suspect)","56238","Nano Crystal (Detain Suspect)","1","56238:56238"
"(VendingMachine:12E3B00A)","1519","","","","43579","Basic Agent Crystals","","AgeNB","AgeN","ExistingVendortemplateNoCoverageMatch","3","26207","Nano Crystal (Enhanced Senses)","26207","Nano Crystal (Enhanced Senses)","27","26207:26207"
"(VendingMachine:12E3B00A)","1519","","","","43579","Basic Agent Crystals","","AgeNB","AgeN","ExistingVendortemplateNoCoverageMatch","4","32071","Nano Crystal (False Profession: Adventurer)","32071","Nano Crystal (False Profession: Adventurer)","17","32071:32071"
"(VendingMachine:12E3B00A)","1519","","","","43579","Basic Agent Crystals","","AgeNB","AgeN","ExistingVendortemplateNoCoverageMatch","5","32073","Nano Crystal (False Profession: Bureaucrat)","32073","Nano Crystal (False Profession: Bureaucrat)","33","32073:32073"
"(VendingMachine:12E3B00A)","1519","","","","43579","Basic Agent Crystals","","AgeNB","AgeN","ExistingVendortemplateNoCoverageMatch","6","32074","Nano Crystal (False Profession: Doctor)","32074","Nano Crystal (False Profession: Doctor)","30","32074:32074"
"(VendingMachine:12E3B00A)","1519","","","","43579","Basic Agent Crystals","","AgeNB","AgeN","ExistingVendortemplateNoCoverageMatch","7","32082","Nano Crystal (False Profession: Enforcer)","32082","Nano Crystal (False Profession: Enforcer)","10","32082:32082"
"(VendingMachine:12E3B00A)","1519","","","","43579","Basic Agent Crystals","","AgeNB","AgeN","ExistingVendortemplateNoCoverageMatch","8","32075","Nano Crystal (False Profession: Engineer)","32075","Nano Crystal (False Profession: Engineer)","20","32075:32075"
"(VendingMachine:12E3B00A)","1519","","","","43579","Basic Agent Crystals","","AgeNB","AgeN","ExistingVendortemplateNoCoverageMatch","9","32080","Nano Crystal (False Profession: Fixer)","32080","Nano Crystal (False Profession: Fixer)","24","32080:32080"
"(VendingMachine:12E3B00A)","1519","","","","43579","Basic Agent Crystals","","AgeNB","AgeN","ExistingVendortemplateNoCoverageMatch","10","32076","Nano Crystal (False Profession: Martial Artist)","32076","Nano Crystal (False Profession: Martial Artist)","14","32076:32076"
"(VendingMachine:12E3B00A)","1519","","","","43579","Basic Agent Crystals","","AgeNB","AgeN","ExistingVendortemplateNoCoverageMatch","11","32077","Nano Crystal (False Profession: Meta-Physicist)","32077","Nano Crystal (False Profession: Meta-Physicist)","37","32077:32077"
"(VendingMachine:12E3B00A)","1519","","","","43579","Basic Agent Crystals","","AgeNB","AgeN","ExistingVendortemplateNoCoverageMatch","12","32078","Nano Crystal (False Profession: Nanotechnician)","32078","Nano Crystal (False Profession: Nanotechnician)","40","32078:32078"
"(VendingMachine:12E3B00A)","1519","","","","43579","Basic Agent Crystals","","AgeNB","AgeN","ExistingVendortemplateNoCoverageMatch","13","32079","Nano Crystal (False Profession: Soldier)","32079","Nano Crystal (False Profession: Soldier)","14","32079:32079"
