"Dll","Category","Symbol","Undecorated"
"Interfaces.dll","AOClient","?N3Msg_TradeGetInventory@n3EngineClientAnarchy_t@@QAEPBV?$list@VInventoryEntry_t@@V?$allocator@VInventoryEntry_t@@@std@@@std@@ABVIdentity_t@@@Z","public: class std::list<class InventoryEntry_t,class std::allocator<class InventoryEntry_t> > const * __thiscall n3EngineClientAnarchy_t::N3Msg_TradeGetInventory(class Identity_t const &)"
"Interfaces.dll","AOClient","?N3Msg_TradeGetInventory@N3InterfaceModule_t@@QBEPBV?$list@VInventoryEntry_t@@V?$allocator@VInventoryEntry_t@@@std@@@std@@ABVIdentity_t@@@Z","public: class std::list<class InventoryEntry_t,class std::allocator<class InventoryEntry_t> > const * __thiscall N3InterfaceModule_t::N3Msg_TradeGetInventory(class Identity_t const &)const "
"Interfaces.dll","AOClient","?N3Msg_TradeGetInventoryCost@n3EngineClientAnarchy_t@@QAEHABVIdentity_t@@@Z","public: int __thiscall n3EngineClientAnarchy_t::N3Msg_TradeGetInventoryCost(class Identity_t const &)"
"Interfaces.dll","AOClient","?N3Msg_TradeGetInventoryCost@N3InterfaceModule_t@@QBEHABVIdentity_t@@@Z","public: int __thiscall N3InterfaceModule_t::N3Msg_TradeGetInventoryCost(class Identity_t const &)const "
"Interfaces.dll","AOClient","?N3Msg_TradeRemoveItem@n3EngineClientAnarchy_t@@QAEXABVIdentity_t@@0@Z","public: void __thiscall n3EngineClientAnarchy_t::N3Msg_TradeRemoveItem(class Identity_t const &,class Identity_t const &)"
"Interfaces.dll","AOClient","?N3Msg_TradeRemoveItem@N3InterfaceModule_t@@QBEXABVIdentity_t@@0@Z","public: void __thiscall N3InterfaceModule_t::N3Msg_TradeRemoveItem(class Identity_t const &,class Identity_t const &)const "
"Interfaces.dll","AOClient","?N3Msg_TradeSetCash@n3EngineClientAnarchy_t@@QAEXH@Z","public: void __thiscall n3EngineClientAnarchy_t::N3Msg_TradeSetCash(int)"
"Interfaces.dll","AOClient","?N3Msg_TradeSetCash@N3InterfaceModule_t@@QBEXH@Z","public: void __thiscall N3InterfaceModule_t::N3Msg_TradeSetCash(int)const "
"Interfaces.dll","AOClient","?N3Msg_TradeskillCombine@n3EngineClientAnarchy_t@@QBEXABVIdentity_t@@0@Z","public: void __thiscall n3EngineClientAnarchy_t::N3Msg_TradeskillCombine(class Identity_t const &,class Identity_t const &)const "
"Interfaces.dll","AOClient","?N3Msg_TradeskillCombine@N3InterfaceModule_t@@QBEXABVIdentity_t@@0@Z","public: void __thiscall N3InterfaceModule_t::N3Msg_TradeskillCombine(class Identity_t const &,class Identity_t const &)const "
"Interfaces.dll","AOClient","?N3Msg_TrainPerk@n3EngineClientAnarchy_t@@QAE_NI@Z","public: bool __thiscall n3EngineClientAnarchy_t::N3Msg_TrainPerk(unsigned int)"
"Interfaces.dll","AOClient","?N3Msg_TrainPerk@N3InterfaceModule_t@@QAE_NI@Z","public: bool __thiscall N3InterfaceModule_t::N3Msg_TrainPerk(unsigned int)"
"Interfaces.dll","AOClient","?N3Msg_TransferTeamLeadership@n3EngineClientAnarchy_t@@QAEXABVIdentity_t@@@Z","public: void __thiscall n3EngineClientAnarchy_t::N3Msg_TransferTeamLeadership(class Identity_t const &)"
"Interfaces.dll","AOClient","?N3Msg_TransferTeamLeadership@N3InterfaceModule_t@@QAEXABVIdentity_t@@@Z","public: void __thiscall N3InterfaceModule_t::N3Msg_TransferTeamLeadership(class Identity_t const &)"
"Interfaces.dll","AOClient","?N3Msg_TryAbortNanoFormula@n3EngineClientAnarchy_t@@QAEXXZ","public: void __thiscall n3EngineClientAnarchy_t::N3Msg_TryAbortNanoFormula(void)"
"Interfaces.dll","AOClient","?N3Msg_TryAbortNanoFormula@N3InterfaceModule_t@@QBEXXZ","public: void __thiscall N3InterfaceModule_t::N3Msg_TryAbortNanoFormula(void)const "
"Interfaces.dll","AOClient","?N3Msg_UntrainPerk@n3EngineClientAnarchy_t@@QAE_NI@Z","public: bool __thiscall n3EngineClientAnarchy_t::N3Msg_UntrainPerk(unsigned int)"
"Interfaces.dll","AOClient","?N3Msg_UntrainPerk@N3InterfaceModule_t@@QAE_NI@Z","public: bool __thiscall N3InterfaceModule_t::N3Msg_UntrainPerk(unsigned int)"
"Interfaces.dll","AOClient","?N3Msg_UpdateGlobalResearch@n3EngineClientAnarchy_t@@QAE_NXZ","public: bool __thiscall n3EngineClientAnarchy_t::N3Msg_UpdateGlobalResearch(void)"
"Interfaces.dll","AOClient","?N3Msg_UpdateGlobalResearch@N3InterfaceModule_t@@QAE_NXZ","public: bool __thiscall N3InterfaceModule_t::N3Msg_UpdateGlobalResearch(void)"
"Interfaces.dll","AOClient","?N3Msg_UpdateNearbyTeamMembers@n3EngineClientAnarchy_t@@QAEXABVIdentity_t@@@Z","public: void __thiscall n3EngineClientAnarchy_t::N3Msg_UpdateNearbyTeamMembers(class Identity_t const &)"
"Interfaces.dll","AOClient","?N3Msg_UpdateNearbyTeamMembers@N3InterfaceModule_t@@QAEXABVIdentity_t@@@Z","public: void __thiscall N3InterfaceModule_t::N3Msg_UpdateNearbyTeamMembers(class Identity_t const &)"
"Interfaces.dll","AOClient","?N3Msg_UseItem@n3EngineClientAnarchy_t@@QAEXABVIdentity_t@@_N@Z","public: void __thiscall n3EngineClientAnarchy_t::N3Msg_UseItem(class Identity_t const &,bool)"
"Interfaces.dll","AOClient","?N3Msg_UseItem@N3InterfaceModule_t@@QBEXABVIdentity_t@@_N@Z","public: void __thiscall N3InterfaceModule_t::N3Msg_UseItem(class Identity_t const &,bool)const "
"Interfaces.dll","AOClient","?N3Msg_UseItemOnCharacter@n3EngineClientAnarchy_t@@QAEXABVIdentity_t@@0@Z","public: void __thiscall n3EngineClientAnarchy_t::N3Msg_UseItemOnCharacter(class Identity_t const &,class Identity_t const &)"
"Interfaces.dll","AOClient","?N3Msg_UseItemOnCharacter@N3InterfaceModule_t@@QAEXABVIdentity_t@@0@Z","public: void __thiscall N3InterfaceModule_t::N3Msg_UseItemOnCharacter(class Identity_t const &,class Identity_t const &)"
"Interfaces.dll","AOClient","?N3Msg_UseItemOnItem@n3EngineClientAnarchy_t@@QAEXABVIdentity_t@@0@Z","public: void __thiscall n3EngineClientAnarchy_t::N3Msg_UseItemOnItem(class Identity_t const &,class Identity_t const &)"
"Interfaces.dll","AOClient","?N3Msg_ZoomInCamera@n3EngineClientAnarchy_t@@QAEX_N@Z","public: void __thiscall n3EngineClientAnarchy_t::N3Msg_ZoomInCamera(bool)"
"Interfaces.dll","AOClient","?N3Msg_ZoomOutCamera@n3EngineClientAnarchy_t@@QAEX_N@Z","public: void __thiscall n3EngineClientAnarchy_t::N3Msg_ZoomOutCamera(bool)"
"Interfaces.dll","AOClient","?N3StartMessage@N3InterfaceModule_t@@CAXXZ","private: static void __cdecl N3InterfaceModule_t::N3StartMessage(void)"
"Interfaces.dll","AOClient","?Name@CharacterInfo_c@@QAEXABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z","public: void __thiscall CharacterInfo_c::Name(class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &)"
"Interfaces.dll","AOClient","?NewActiveCamera@n3EngineClient_t@@UAEXPAVn3Camera_t@@@Z","public: virtual void __thiscall n3EngineClient_t::NewActiveCamera(class n3Camera_t *)"
"Interfaces.dll","AOClient","?NewErrorHandler@ErrorHandling_t@@SAHI@Z","public: static int __cdecl ErrorHandling_t::NewErrorHandler(unsigned int)"
"Interfaces.dll","AOClient","?NewPlayfield@n3EngineClient_t@@UAEXPBVn3Playfield_t@@ABVVector3_t@@@Z","public: virtual void __thiscall n3EngineClient_t::NewPlayfield(class n3Playfield_t const *,class Vector3_t const &)"
"Interfaces.dll","AOClient","?normalize@ACE_Time_Value@@AAEX_N@Z","private: void __thiscall ACE_Time_Value::normalize(bool)"
"Interfaces.dll","AOClient","?OnClose@ErrorDialog_t@@AAEXXZ","private: void __thiscall ErrorDialog_t::OnClose(void)"
"Interfaces.dll","AOClient","?OnClosed@n3EngineClientAnarchy_t@@UAEXXZ","public: virtual void __thiscall n3EngineClientAnarchy_t::OnClosed(void)"
"Interfaces.dll","AOClient","?OnEngineTimeoutCharLost@n3EngineClientAnarchy_t@@MAEXXZ","protected: virtual void __thiscall n3EngineClientAnarchy_t::OnEngineTimeoutCharLost(void)"
"Interfaces.dll","AOClient","?OnInit@ErrorDialog_t@@AAEXXZ","private: void __thiscall ErrorDialog_t::OnInit(void)"
"Interfaces.dll","AOClient","?OnSave@ErrorDialog_t@@AAEXXZ","private: void __thiscall ErrorDialog_t::OnSave(void)"
"Interfaces.dll","AOClient","?OnSend@ErrorDialog_t@@AAEXXZ","private: void __thiscall ErrorDialog_t::OnSend(void)"
"Interfaces.dll","AOClient","?Open@Buffer_t@@UAE?AW4IOError_e@IO_t@@H@Z","public: virtual enum IO_t::IOError_e __thiscall Buffer_t::Open(int)"
"Interfaces.dll","AOClient","?Open@Client_t@@QAEHXZ","public: int __thiscall Client_t::Open(void)"
"Interfaces.dll","AOClient","?open@Client_t@@UAEHPAX@Z","public: virtual int __thiscall Client_t::open(void *)"
"Interfaces.dll","AOClient","?Open@DatabaseInterfaceModule_t@@CAHXZ","private: static int __cdecl DatabaseInterfaceModule_t::Open(void)"
"Interfaces.dll","AOClient","?Open@File_t@@UAE?AW4IOError_e@IO_t@@H@Z","public: virtual enum IO_t::IOError_e __thiscall File_t::Open(int)"
"Interfaces.dll","AOClient","?Open@ResourceDatabase_t@@QAEHABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@_N@Z","public: int __thiscall ResourceDatabase_t::Open(class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &,bool)"
"Interfaces.dll","AOClient","?Open@TcpConnection_t@@UAEHABVACE_INET_Addr@@HH@Z","public: virtual int __thiscall TcpConnection_t::Open(class ACE_INET_Addr const &,int,int)"
"Interfaces.dll","AOClient","?Open@TcpConnection_t@@UAEHXZ","public: virtual int __thiscall TcpConnection_t::Open(void)"
"Interfaces.dll","AOClient","?OpenClient@n3EngineClientAnarchy_t@@QAEXPAVResourceDatabase_t@@I@Z","public: void __thiscall n3EngineClientAnarchy_t::OpenClient(class ResourceDatabase_t *,unsigned int)"
"Interfaces.dll","AOClient","?OpenConnection@Client_t@@QAEHXZ","public: int __thiscall Client_t::OpenConnection(void)"
"Interfaces.dll","AOClient","?out@?$codecvt@DDH@std@@QBEHAAHPBD1AAPBDPAD3AAPAD@Z","public: int __thiscall std::codecvt<char,char,int>::out(int &,char const *,char const *,char const * &,char *,char *,char * &)const "
"Interfaces.dll","AOClient","?ParseFile@GuiResourceManager_t@@QAE_NPBDH@Z","public: bool __thiscall GuiResourceManager_t::ParseFile(char const *,int)"
"Interfaces.dll","AOClient","?PlayfieldInit@n3EngineClientAnarchy_t@@UAEXI@Z","public: virtual void __thiscall n3EngineClientAnarchy_t::PlayfieldInit(unsigned int)"
"Interfaces.dll","AOClient","?PreprocessIncomingPing@PingManager_t@@QAEHPAVPingMessage_t@@PAVConnectionStatistics_t@@@Z","public: int __thiscall PingManager_t::PreprocessIncomingPing(class PingMessage_t *,class ConnectionStatistics_t *)"
"Interfaces.dll","AOClient","?PreprocessOutgoingPing@PingManager_t@@QAEHPAVPingMessage_t@@@Z","public: int __thiscall PingManager_t::PreprocessOutgoingPing(class PingMessage_t *)"
"Interfaces.dll","AOClient","?printf@MSJExceptionHandler@@CAHPBDZZ","private: static int __cdecl MSJExceptionHandler::printf(char const *,...)"
"Interfaces.dll","AOClient","?priority@ACE_Event_Handler@@UAEXH@Z","public: virtual void __thiscall ACE_Event_Handler::priority(int)"
"Interfaces.dll","AOClient","?priority@ACE_Event_Handler@@UBEHXZ","public: virtual int __thiscall ACE_Event_Handler::priority(void)const "
"Interfaces.dll","AOClient","?Process@AsyncRequests@@QAEXPAVACE_Time_Value@@@Z","public: void __thiscall AsyncRequests::Process(class ACE_Time_Value *)"
"Interfaces.dll","AOClient","?Process@DatabaseInterfaceModule_t@@CAHXZ","private: static int __cdecl DatabaseInterfaceModule_t::Process(void)"
"Interfaces.dll","AOClient","?Process@ResourceManager@@QAE_NPAVACE_Time_Value@@@Z","public: bool __thiscall ResourceManager::Process(class ACE_Time_Value *)"
"Interfaces.dll","AOClient","?ProcessMessage@Client_t@@AAEHPAVMessage_t@@@Z","private: int __thiscall Client_t::ProcessMessage(class Message_t *)"
"Interfaces.dll","AOClient","?PurgeGUITextures@GuiResourceManager_t@@AAEXXZ","private: void __thiscall GuiResourceManager_t::PurgeGUITextures(void)"
"Interfaces.dll","AOClient","?put@ACE_Task_Base@@UAEHPAVACE_Message_Block@@PAVACE_Time_Value@@@Z","public: virtual int __thiscall ACE_Task_Base::put(class ACE_Message_Block *,class ACE_Time_Value *)"
"Interfaces.dll","AOClient","?PutDbObject@ResourceDatabase_t@@UAEXPAVDbObject_t@@@Z","public: virtual void __thiscall ResourceDatabase_t::PutDbObject(class DbObject_t *)"
"Interfaces.dll","AOClient","?QuestGetCriteriaBefore@N3InterfaceModule_t@@QAEHPAVQuestAction_t@@@Z","public: int __thiscall N3InterfaceModule_t::QuestGetCriteriaBefore(class QuestAction_t *)"
"Interfaces.dll","AOClient","?Quit@n3EngineClientAnarchy_t@@UBEXI@Z","public: virtual void __thiscall n3EngineClientAnarchy_t::Quit(unsigned int)const "
"Interfaces.dll","AOClient","?RDBMessage@N3InterfaceModule_t@@CAXXZ","private: static void __cdecl N3InterfaceModule_t::RDBMessage(void)"
"Interfaces.dll","AOClient","?reactor@ACE_Event_Handler@@UAEXPAVACE_Reactor@@@Z","public: virtual void __thiscall ACE_Event_Handler::reactor(class ACE_Reactor *)"
"Interfaces.dll","AOClient","?reactor@ACE_Event_Handler@@UBEPAVACE_Reactor@@XZ","public: virtual class ACE_Reactor * __thiscall ACE_Event_Handler::reactor(void)const "
"Interfaces.dll","AOClient","?reactor_timer_interface@ACE_Event_Handler@@UBEPAVACE_Reactor_Timer_Interface@@XZ","public: virtual class ACE_Reactor_Timer_Interface * __thiscall ACE_Event_Handler::reactor_timer_interface(void)const "
"Interfaces.dll","AOClient","?read@BinaryStream@@QAEAAV1@PADI@Z","public: class BinaryStream & __thiscall BinaryStream::read(char *,unsigned int)"
"Interfaces.dll","AOClient","?Read@File_t@@UAE?AW4IOError_e@IO_t@@PAXI@Z","public: virtual enum IO_t::IOError_e __thiscall File_t::Read(void *,unsigned int)"
"Interfaces.dll","AOClient","?ReadBlob@DbObject_t@@UAE_NAAVBinaryStream@@@Z","public: virtual bool __thiscall DbObject_t::ReadBlob(class BinaryStream &)"
"Interfaces.dll","AOClient","?ReadBlob@RDBInfoObject_t@GameData@@MAE_NAAVBinaryStream@@@Z","protected: virtual bool __thiscall GameData::RDBInfoObject_t::ReadBlob(class BinaryStream &)"
"Interfaces.dll","AOClient","?ReadDbRow@DbObject_t@@UAE_NAAVDbRowData_c@@@Z","public: virtual bool __thiscall DbObject_t::ReadDbRow(class DbRowData_c &)"
"Interfaces.dll","AOClient","?ReadFloat@File_t@@UAE?AW4IOError_e@IO_t@@AAMW4ByteOrder_e@3@@Z","public: virtual enum IO_t::IOError_e __thiscall File_t::ReadFloat(float &,enum IO_t::ByteOrder_e)"
"Interfaces.dll","AOClient","?ReadLine@BugReport_t@@KAHAAVACE_SOCK_Stream@@PADH@Z","protected: static int __cdecl BugReport_t::ReadLine(class ACE_SOCK_Stream &,char *,int)"
"Interfaces.dll","AOClient","?ReadS16@File_t@@UAE?AW4IOError_e@IO_t@@AAFW4ByteOrder_e@3@@Z","public: virtual enum IO_t::IOError_e __thiscall File_t::ReadS16(short &,enum IO_t::ByteOrder_e)"
"Interfaces.dll","AOClient","?ReadS32@File_t@@UAE?AW4IOError_e@IO_t@@AAHW4ByteOrder_e@3@@Z","public: virtual enum IO_t::IOError_e __thiscall File_t::ReadS32(int &,enum IO_t::ByteOrder_e)"
"Interfaces.dll","AOClient","?ReadS8@File_t@@UAE?AW4IOError_e@IO_t@@AAC@Z","public: virtual enum IO_t::IOError_e __thiscall File_t::ReadS8(signed char &)"
"Interfaces.dll","AOClient","?ReadStream@CharacterInfo_c@@QAEAAVBinaryStream@@AAV2@@Z","public: class BinaryStream & __thiscall CharacterInfo_c::ReadStream(class BinaryStream &)"
"Interfaces.dll","AOClient","?ReadText@Buffer_t@@UAE?AW4IOError_e@IO_t@@PADID@Z","public: virtual enum IO_t::IOError_e __thiscall Buffer_t::ReadText(char *,unsigned int,char)"
"Interfaces.dll","AOClient","?ReadText@File_t@@UAE?AW4IOError_e@IO_t@@PADID@Z","public: virtual enum IO_t::IOError_e __thiscall File_t::ReadText(char *,unsigned int,char)"
"Interfaces.dll","AOClient","?ReadU16@File_t@@UAE?AW4IOError_e@IO_t@@AAGW4ByteOrder_e@3@@Z","public: virtual enum IO_t::IOError_e __thiscall File_t::ReadU16(unsigned short &,enum IO_t::ByteOrder_e)"
"Interfaces.dll","AOClient","?ReadU32@File_t@@UAE?AW4IOError_e@IO_t@@AAIW4ByteOrder_e@3@@Z","public: virtual enum IO_t::IOError_e __thiscall File_t::ReadU32(unsigned int &,enum IO_t::ByteOrder_e)"
"Interfaces.dll","AOClient","?ReadU8@File_t@@UAE?AW4IOError_e@IO_t@@AAE@Z","public: virtual enum IO_t::IOError_e __thiscall File_t::ReadU8(unsigned char &)"
"Interfaces.dll","AOClient","?Receive@AFCM@@QAEPAXXZ","public: void * __thiscall AFCM::Receive(void)"
"Interfaces.dll","AOClient","?Receive@AFCM@@QAEXAAH@Z","public: void __thiscall AFCM::Receive(int &)"
"Interfaces.dll","AOClient","?Receive@AFCM@@QAEXAAM@Z","public: void __thiscall AFCM::Receive(float &)"
"Interfaces.dll","AOClient","?Receive@AFCM@@QAEXAAVIdentity_t@@@Z","public: void __thiscall AFCM::Receive(class Identity_t &)"
"Interfaces.dll","AOClient","?Receive@Client_t@@UAEHHPAVConnection_t@@IPAX@Z","public: virtual int __thiscall Client_t::Receive(int,class Connection_t *,unsigned int,void *)"
"Interfaces.dll","AOClient","?Receive@Client_t@@UAEHHPAVConnection_t@@PAVMessage_t@@@Z","public: virtual int __thiscall Client_t::Receive(int,class Connection_t *,class Message_t *)"
"Interfaces.dll","AOClient","?ReceiveN3StatisticData@Client_t@@AAEXPAVOperatorMessage_t@@@Z","private: void __thiscall Client_t::ReceiveN3StatisticData(class OperatorMessage_t *)"
"Interfaces.dll","AOClient","?Reconnect@TcpConnection_t@@UAEHHI@Z","public: virtual int __thiscall TcpConnection_t::Reconnect(int,unsigned int)"
"Interfaces.dll","AOClient","?recv@ACE@@YAHPAX0IHPBVACE_Time_Value@@@Z","int __cdecl ACE::recv(void *,void *,unsigned int,int,class ACE_Time_Value const *)"
"Interfaces.dll","AOClient","?RedirectToServer@Client_t@@QAEXXZ","public: void __thiscall Client_t::RedirectToServer(void)"
"Interfaces.dll","AOClient","?Register@DbObject_t@@SAXW4TypeID_e@@P6APAV1@ABVIdentity_t@@@Z@Z","public: static void __cdecl DbObject_t::Register(enum TypeID_e,class DbObject_t * (__cdecl*)(class Identity_t const &))"
"Interfaces.dll","AOClient","?RegisterClear@AFCM@@QAEXXZ","public: void __thiscall AFCM::RegisterClear(void)"
"Interfaces.dll","AOClient","?RegisterError@Client_t@@AAEXABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z","private: void __thiscall Client_t::RegisterError(class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &)"
"Interfaces.dll","AOClient","?RegisterError@Client_t@@AAEXPBD@Z","private: void __thiscall Client_t::RegisterError(char const *)"
"Interfaces.dll","AOClient","?RegisterMessageModule@AFCM@@QAEXHHH@Z","public: void __thiscall AFCM::RegisterMessageModule(int,int,int)"
"Interfaces.dll","AOClient","?RegisterMessageModuleFrameProcessor@AFCM@@QAEXP6AXXZ@Z","public: void __thiscall AFCM::RegisterMessageModuleFrameProcessor(void (__cdecl*)(void))"
"Interfaces.dll","AOClient","?RegisterMessageProcessor@AFCM@@QAEXHP6AXXZ@Z","public: void __thiscall AFCM::RegisterMessageProcessor(int,void (__cdecl*)(void))"
"Interfaces.dll","AOClient","?release@ACE_Data_Block@@QAEPAV1@PAVACE_Lock@@@Z","public: class ACE_Data_Block * __thiscall ACE_Data_Block::release(class ACE_Lock *)"
"Interfaces.dll","AOClient","?release@ACE_Thread_Mutex@@QAEHXZ","public: int __thiscall ACE_Thread_Mutex::release(void)"
"Interfaces.dll","AOClient","?Release@n3EngineClientAnarchy_t@@UAEXPAVRResource_t@@@Z","public: virtual void __thiscall n3EngineClientAnarchy_t::Release(class RResource_t *)"
"Interfaces.dll","AOClient","?ReleaseTexture@GuiResourceManager_t@@QAEXPAVSpriteInfo_t@@@Z","public: void __thiscall GuiResourceManager_t::ReleaseTexture(class SpriteInfo_t *)"
"Interfaces.dll","AOClient","?remove_reference@ACE_Event_Handler@@UAEJXZ","public: virtual long __thiscall ACE_Event_Handler::remove_reference(void)"
"Interfaces.dll","AOClient","?RemoveProgram@AFCM@@QAEXH@Z","public: void __thiscall AFCM::RemoveProgram(int)"
"Interfaces.dll","AOClient","?ReportDisconnect@BugReport_t@@SA_NXZ","public: static bool __cdecl BugReport_t::ReportDisconnect(void)"
"Interfaces.dll","AOClient","?resume@ACE_Task_Base@@UAEHXZ","public: virtual int __thiscall ACE_Task_Base::resume(void)"
"Interfaces.dll","AOClient","?resume_handler@ACE_Event_Handler@@UAEHXZ","public: virtual int __thiscall ACE_Event_Handler::resume_handler(void)"
"Interfaces.dll","AOClient","?RttTotAvg@ConnectionStatistics_t@@QAEMW4rtt_module_e@1@@Z","public: float __thiscall ConnectionStatistics_t::RttTotAvg(enum ConnectionStatistics_t::rtt_module_e)"
"Interfaces.dll","AOClient","?RunEngine@n3EngineClientAnarchy_t@@UAEXM@Z","public: virtual void __thiscall n3EngineClientAnarchy_t::RunEngine(float)"
"Interfaces.dll","AOClient","?s_cData@BugReport_t@@1VBugReportData_t@@A","protected: static class BugReportData_t BugReport_t::s_cData"
"Interfaces.dll","AOClient","?s_cPlayerName@Client_t@@0V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@A","private: static class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > Client_t::s_cPlayerName"
"Interfaces.dll","AOClient","?s_cPlayerPasswd@Client_t@@0V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@A","private: static class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > Client_t::s_cPlayerPasswd"
