"Dll","Category","Slot","Ordinal","ValueHex","Symbol","Undecorated"
"ACE.dll","ThirdPartyRuntime","4850","4851","12f2","?requeue_position@?$ACE_Select_Reactor_T@V?$ACE_Reactor_Token_T@VACE_Token@@@@@@UAEXH@Z","public: virtual void __thiscall ACE_Select_Reactor_T<class ACE_Reactor_Token_T<class ACE_Token> >::requeue_position(int)"
"ACE.dll","ThirdPartyRuntime","4850","4851","00014600","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4851","4852","12f3","?requeue_position@ACE_Reactor@@QAEHXZ","public: int __thiscall ACE_Reactor::requeue_position(void)"
"ACE.dll","ThirdPartyRuntime","4851","4852","0000ff90","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4852","4853","12f4","?requeue_position@ACE_Reactor@@QAEXH@Z","public: void __thiscall ACE_Reactor::requeue_position(int)"
"ACE.dll","ThirdPartyRuntime","4852","4853","0000ff70","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4853","4854","12f5","?requeue_position@ACE_WFMO_Reactor@@UAEHXZ","public: virtual int __thiscall ACE_WFMO_Reactor::requeue_position(void)"
"ACE.dll","ThirdPartyRuntime","4853","4854","00018040","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4854","4855","12f6","?requeue_position@ACE_WFMO_Reactor@@UAEXH@Z","public: virtual void __thiscall ACE_WFMO_Reactor::requeue_position(int)"
"ACE.dll","ThirdPartyRuntime","4854","4855","00002c90","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4855","4856","12f7","?reset@ACE_Auto_String_Free@@QAEXPAD@Z","public: void __thiscall ACE_Auto_String_Free::reset(char *)"
"ACE.dll","ThirdPartyRuntime","4855","4856","00002a60","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4856","4857","12f8","?reset@ACE_Dynamic@@QAEXXZ","public: void __thiscall ACE_Dynamic::reset(void)"
"ACE.dll","ThirdPartyRuntime","4856","4857","0002d6b0","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4857","4858","12f9","?reset@ACE_Event@@QAEHXZ","public: int __thiscall ACE_Event::reset(void)"
"ACE.dll","ThirdPartyRuntime","4857","4858","0002e960","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4858","4859","12fa","?reset@ACE_Event_Handler_var@@QAEXPAVACE_Event_Handler@@@Z","public: void __thiscall ACE_Event_Handler_var::reset(class ACE_Event_Handler *)"
"ACE.dll","ThirdPartyRuntime","4858","4859","0002ed20","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4859","4860","12fb","?reset@ACE_Handle_Set@@QAEXXZ","public: void __thiscall ACE_Handle_Set::reset(void)"
"ACE.dll","ThirdPartyRuntime","4859","4860","00002320","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4860","4861","12fc","?reset@ACE_High_Res_Timer@@QAEXXZ","public: void __thiscall ACE_High_Res_Timer::reset(void)"
"ACE.dll","ThirdPartyRuntime","4860","4861","00034ae0","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4861","4862","12fd","?reset@ACE_INET_Addr@@AAEXXZ","private: void __thiscall ACE_INET_Addr::reset(void)"
"ACE.dll","ThirdPartyRuntime","4861","4862","0000dad0","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4862","4863","12fe","?reset@ACE_InputCDR@@QAEXPBVACE_Message_Block@@H@Z","public: void __thiscall ACE_InputCDR::reset(class ACE_Message_Block const *,int)"
"ACE.dll","ThirdPartyRuntime","4862","4863","0001f1f0","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4863","4864","12ff","?reset@ACE_Log_Msg_IPC@@UAEHXZ","public: virtual int __thiscall ACE_Log_Msg_IPC::reset(void)"
"ACE.dll","ThirdPartyRuntime","4863","4864","0003ac60","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4864","4865","1300","?reset@ACE_Log_Msg_NT_Event_Log@@UAEHXZ","public: virtual int __thiscall ACE_Log_Msg_NT_Event_Log::reset(void)"
"ACE.dll","ThirdPartyRuntime","4864","4865","0003b2e0","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4865","4866","1301","?reset@ACE_Message_Block@@QAEXXZ","public: void __thiscall ACE_Message_Block::reset(void)"
"ACE.dll","ThirdPartyRuntime","4865","4866","00002dc0","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4866","4867","1302","?reset@ACE_Notification_Queue@@QAEXXZ","public: void __thiscall ACE_Notification_Queue::reset(void)"
"ACE.dll","ThirdPartyRuntime","4866","4867","000528d0","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4867","4868","1303","?reset@ACE_OutputCDR@@QAEXXZ","public: void __thiscall ACE_OutputCDR::reset(void)"
"ACE.dll","ThirdPartyRuntime","4867","4868","0001b500","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4868","4869","1304","?reset@ACE_SizeCDR@@QAEXXZ","public: void __thiscall ACE_SizeCDR::reset(void)"
"ACE.dll","ThirdPartyRuntime","4868","4869","0001ccf0","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4869","4870","1305","?reset@ACE_Stats@@QAEXXZ","public: void __thiscall ACE_Stats::reset(void)"
"ACE.dll","ThirdPartyRuntime","4869","4870","00080590","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4870","4871","1306","?reset@ACE_Thread_Descriptor@@AAEXPAVACE_Thread_Manager@@@Z","private: void __thiscall ACE_Thread_Descriptor::reset(class ACE_Thread_Manager *)"
"ACE.dll","ThirdPartyRuntime","4870","4871","0000d6f0","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4871","4872","1307","?reset@ACE_Thread_Descriptor_Base@@IAEXXZ","protected: void __thiscall ACE_Thread_Descriptor_Base::reset(void)"
"ACE.dll","ThirdPartyRuntime","4871","4872","0000d6c0","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4872","4873","1308","?reset@Binding_Iterator@ACE_Registry@@QAEXXZ","public: void __thiscall ACE_Registry::Binding_Iterator::reset(void)"
"ACE.dll","ThirdPartyRuntime","4872","4873","0006c7a0","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4873","4874","1309","?reset@Iteration_State@Binding_Iterator@ACE_Registry@@QAEXXZ","public: void __thiscall ACE_Registry::Binding_Iterator::Iteration_State::reset(void)"
"ACE.dll","ThirdPartyRuntime","4873","4874","000656c0","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4874","4875","130a","?reset@Proxy@ACE_Handler@@QAEXXZ","public: void __thiscall ACE_Handler::Proxy::reset(void)"
"ACE.dll","ThirdPartyRuntime","4874","4875","0000a7e0","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4875","4876","130b","?reset_allocators@ACE_Message_Block@@QAEXPAVACE_Allocator@@00@Z","public: void __thiscall ACE_Message_Block::reset_allocators(class ACE_Allocator *,class ACE_Allocator *,class ACE_Allocator *)"
"ACE.dll","ThirdPartyRuntime","4875","4876","00002e10","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4876","4877","130c","?reset_byte_order@ACE_InputCDR@@QAEXH@Z","public: void __thiscall ACE_InputCDR::reset_byte_order(int)"
"ACE.dll","ThirdPartyRuntime","4876","4877","0001c8f0","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4877","4878","130d","?reset_byte_order@ACE_OutputCDR@@QAEXH@Z","public: void __thiscall ACE_OutputCDR::reset_byte_order(int)"
"ACE.dll","ThirdPartyRuntime","4877","4878","0001bca0","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4878","4879","130e","?reset_contents@ACE_InputCDR@@QAEXXZ","public: void __thiscall ACE_InputCDR::reset_contents(void)"
"ACE.dll","ThirdPartyRuntime","4878","4879","0001f510","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4879","4880","130f","?reset_event_loop@ACE_Proactor@@SAHXZ","public: static int __cdecl ACE_Proactor::reset_event_loop(void)"
"ACE.dll","ThirdPartyRuntime","4879","4880","0000d990","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4880","4881","1310","?reset_event_loop@ACE_Reactor@@SAXXZ","public: static void __cdecl ACE_Reactor::reset_event_loop(void)"
"ACE.dll","ThirdPartyRuntime","4880","4881","0000fb90","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4881","4882","1311","?reset_new_handle@ACE_DEV_Connector@@QAE_NPAX@Z","public: bool __thiscall ACE_DEV_Connector::reset_new_handle(void *)"
"ACE.dll","ThirdPartyRuntime","4881","4882","0008b7e0","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4882","4883","1312","?reset_new_handle@ACE_FILE_Connector@@QAE_NPAX@Z","public: bool __thiscall ACE_FILE_Connector::reset_new_handle(void *)"
"ACE.dll","ThirdPartyRuntime","4882","4883","0008b7e0","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4883","4884","1313","?reset_new_handle@ACE_SOCK_Connector@@QAE_NPAX@Z","public: bool __thiscall ACE_SOCK_Connector::reset_new_handle(void *)"
"ACE.dll","ThirdPartyRuntime","4883","4884","0007d760","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4884","4885","1314","?reset_new_handle@ACE_SOCK_SEQPACK_Connector@@QAE_NPAX@Z","public: bool __thiscall ACE_SOCK_SEQPACK_Connector::reset_new_handle(void *)"
"ACE.dll","ThirdPartyRuntime","4884","4885","0007d760","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4885","4886","1315","?reset_new_handle@ACE_SPIPE_Connector@@QAE_NPAX@Z","public: bool __thiscall ACE_SPIPE_Connector::reset_new_handle(void *)"
"ACE.dll","ThirdPartyRuntime","4885","4886","0008b7e0","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4886","4887","1316","?reset_new_handle@ACE_UPIPE_Connector@@QAE_NPAX@Z","public: bool __thiscall ACE_UPIPE_Connector::reset_new_handle(void *)"
"ACE.dll","ThirdPartyRuntime","4886","4887","0008b7e0","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4887","4888","1317","?reset_reactor_event_loop@ACE_Reactor@@QAEXXZ","public: void __thiscall ACE_Reactor::reset_reactor_event_loop(void)"
"ACE.dll","ThirdPartyRuntime","4887","4888","0000fbf0","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4888","4889","1318","?reset_state@ACE_Handle_Set_Iterator@@QAEXXZ","public: void __thiscall ACE_Handle_Set_Iterator::reset_state(void)"
"ACE.dll","ThirdPartyRuntime","4888","4889","00033ff0","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4889","4890","1319","?reset_timer_interval@?$ACE_Select_Reactor_T@V?$ACE_Reactor_Token_T@VACE_Token@@@@@@UAEHJABVACE_Time_Value@@@Z","public: virtual int __thiscall ACE_Select_Reactor_T<class ACE_Reactor_Token_T<class ACE_Token> >::reset_timer_interval(long,class ACE_Time_Value const &)"
"ACE.dll","ThirdPartyRuntime","4889","4890","00013e60","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4890","4891","131a","?reset_timer_interval@ACE_Reactor@@UAEHJABVACE_Time_Value@@@Z","public: virtual int __thiscall ACE_Reactor::reset_timer_interval(long,class ACE_Time_Value const &)"
"ACE.dll","ThirdPartyRuntime","4890","4891","0006a740","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4891","4892","131b","?reset_timer_interval@ACE_WFMO_Reactor@@UAEHJABVACE_Time_Value@@@Z","public: virtual int __thiscall ACE_WFMO_Reactor::reset_timer_interval(long,class ACE_Time_Value const &)"
"ACE.dll","ThirdPartyRuntime","4891","4892","00048fa0","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4892","4893","131c","?resetcaps@ACE_Capabilities@@IAEXXZ","protected: void __thiscall ACE_Capabilities::resetcaps(void)"
"ACE.dll","ThirdPartyRuntime","4892","4893","00019940","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4893","4894","131d","?resize@?$ACE_String_Base@D@@QAEXID@Z","public: void __thiscall ACE_String_Base<char>::resize(unsigned int,char)"
"ACE.dll","ThirdPartyRuntime","4893","4894","00006f40","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4894","4895","131e","?resize@?$ACE_String_Base@_W@@QAEXI_W@Z","public: void __thiscall ACE_String_Base<wchar_t>::resize(unsigned int,wchar_t)"
"ACE.dll","ThirdPartyRuntime","4894","4895","00007df0","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4895","4896","131f","?resize@ACE_Process_Manager@@AAEHI@Z","private: int __thiscall ACE_Process_Manager::resize(unsigned int)"
"ACE.dll","ThirdPartyRuntime","4895","4896","00067cb0","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4896","4897","1320","?resolve@ACE_Naming_Context@@QAEHABVACE_NS_WString@@AAV2@AAPAD@Z","public: int __thiscall ACE_Naming_Context::resolve(class ACE_NS_WString const &,class ACE_NS_WString &,char * &)"
"ACE.dll","ThirdPartyRuntime","4896","4897","0004d2f0","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4897","4898","1321","?resolve@ACE_Naming_Context@@QAEHPBDAAPAD1@Z","public: int __thiscall ACE_Naming_Context::resolve(char const *,char * &,char * &)"
"ACE.dll","ThirdPartyRuntime","4897","4898","0004d390","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4898","4899","1322","?resolve@ACE_Naming_Context@@QAEHPBDAAVACE_NS_WString@@AAPAD@Z","public: int __thiscall ACE_Naming_Context::resolve(char const *,class ACE_NS_WString &,char * &)"
"ACE.dll","ThirdPartyRuntime","4898","4899","0004d300","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4899","4900","1323","?resolve@ACE_Remote_Name_Space@@UAEHABVACE_NS_WString@@AAV2@AAPAD@Z","public: virtual int __thiscall ACE_Remote_Name_Space::resolve(class ACE_NS_WString const &,class ACE_NS_WString &,char * &)"
"ACE.dll","ThirdPartyRuntime","4899","4900","0006dc90","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4900","4901","1324","?resolve@Naming_Context@ACE_Registry@@QAEHABV?$ACE_String_Base@D@@AAVObject@2@@Z","public: int __thiscall ACE_Registry::Naming_Context::resolve(class ACE_String_Base<char> const &,class ACE_Registry::Object &)"
"ACE.dll","ThirdPartyRuntime","4900","4901","0006b930","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4901","4902","1325","?resolve@Naming_Context@ACE_Registry@@QAEHABV?$ACE_Unbounded_Set@UName_Component@ACE_Registry@@@@AAVObject@2@@Z","public: int __thiscall ACE_Registry::Naming_Context::resolve(class ACE_Unbounded_Set<struct ACE_Registry::Name_Component> const &,class ACE_Registry::Object &)"
"ACE.dll","ThirdPartyRuntime","4901","4902","0006b8b0","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4902","4903","1326","?resolve_context@Naming_Context@ACE_Registry@@QAEHABV?$ACE_String_Base@D@@AAV12@K@Z","public: int __thiscall ACE_Registry::Naming_Context::resolve_context(class ACE_String_Base<char> const &,class ACE_Registry::Naming_Context &,unsigned long)"
"ACE.dll","ThirdPartyRuntime","4902","4903","0006bff0","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4903","4904","1327","?resolve_context@Naming_Context@ACE_Registry@@QAEHABV?$ACE_Unbounded_Set@UName_Component@ACE_Registry@@@@AAV12@K@Z","public: int __thiscall ACE_Registry::Naming_Context::resolve_context(class ACE_Unbounded_Set<struct ACE_Registry::Name_Component> const &,class ACE_Registry::Naming_Context &,unsigned long)"
"ACE.dll","ThirdPartyRuntime","4903","4904","0006bf10","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4904","4905","1328","?resolve_key@ACE_Configuration_Win32Registry@@SAPAUHKEY__@@PAU2@PBDH@Z","public: static struct HKEY__ * __cdecl ACE_Configuration_Win32Registry::resolve_key(struct HKEY__ *,char const *,int)"
"ACE.dll","ThirdPartyRuntime","4904","4905","00022240","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4905","4906","1329","?restart@?$ACE_Select_Reactor_T@V?$ACE_Reactor_Token_T@VACE_Token@@@@@@UAE_NXZ","public: virtual bool __thiscall ACE_Select_Reactor_T<class ACE_Reactor_Token_T<class ACE_Token> >::restart(void)"
"ACE.dll","ThirdPartyRuntime","4905","4906","00014500","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4906","4907","132a","?restart@?$ACE_Select_Reactor_T@V?$ACE_Reactor_Token_T@VACE_Token@@@@@@UAE_N_N@Z","public: virtual bool __thiscall ACE_Select_Reactor_T<class ACE_Reactor_Token_T<class ACE_Token> >::restart(bool)"
"ACE.dll","ThirdPartyRuntime","4906","4907","00014480","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4907","4908","132b","?restart@ACE_Log_Msg@@QAEX_N@Z","public: void __thiscall ACE_Log_Msg::restart(bool)"
"ACE.dll","ThirdPartyRuntime","4907","4908","00002130","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4908","4909","132c","?restart@ACE_Log_Msg@@QBE_NXZ","public: bool __thiscall ACE_Log_Msg::restart(void)const "
"ACE.dll","ThirdPartyRuntime","4908","4909","00002140","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4909","4910","132d","?restart@ACE_Reactor@@QAE_NXZ","public: bool __thiscall ACE_Reactor::restart(void)"
"ACE.dll","ThirdPartyRuntime","4909","4910","0000ff40","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4910","4911","132e","?restart@ACE_Reactor@@QAE_N_N@Z","public: bool __thiscall ACE_Reactor::restart(bool)"
"ACE.dll","ThirdPartyRuntime","4910","4911","0000ff50","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4911","4912","132f","?restart@ACE_WFMO_Reactor@@UAE_NXZ","public: virtual bool __thiscall ACE_WFMO_Reactor::restart(void)"
"ACE.dll","ThirdPartyRuntime","4911","4912","00008b60","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4912","4913","1330","?restart@ACE_WFMO_Reactor@@UAE_N_N@Z","public: virtual bool __thiscall ACE_WFMO_Reactor::restart(bool)"
"ACE.dll","ThirdPartyRuntime","4912","4913","0008b7e0","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4913","4914","1331","?restore_action@ACE_Sig_Action@@QAEHHAAV1@@Z","public: int __thiscall ACE_Sig_Action::restore_action(int,class ACE_Sig_Action &)"
"ACE.dll","ThirdPartyRuntime","4913","4914","00011170","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4914","4915","1332","?restore_non_blocking_mode@ACE@@YAXPAXH@Z","void __cdecl ACE::restore_non_blocking_mode(void *,int)"
"ACE.dll","ThirdPartyRuntime","4914","4915","000050d0","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4915","4916","1333","?resumable_handler@ACE_Reactor@@QAEHXZ","public: int __thiscall ACE_Reactor::resumable_handler(void)"
"ACE.dll","ThirdPartyRuntime","4915","4916","0000fc00","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4916","4917","1334","?resumable_handler@ACE_Select_Reactor_Impl@@UAEHXZ","public: virtual int __thiscall ACE_Select_Reactor_Impl::resumable_handler(void)"
"ACE.dll","ThirdPartyRuntime","4916","4917","0000a810","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4917","4918","1335","?resumable_handler@ACE_TP_Reactor@@UAEHXZ","public: virtual int __thiscall ACE_TP_Reactor::resumable_handler(void)"
"ACE.dll","ThirdPartyRuntime","4917","4918","00002fa0","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4918","4919","1336","?resumable_handler@ACE_WFMO_Reactor@@UAEHXZ","public: virtual int __thiscall ACE_WFMO_Reactor::resumable_handler(void)"
"ACE.dll","ThirdPartyRuntime","4918","4919","0000a810","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4919","4920","1337","?resume@ACE_Module_Type@@UBEHXZ","public: virtual int __thiscall ACE_Module_Type::resume(void)const "
"ACE.dll","ThirdPartyRuntime","4919","4920","00077dd0","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4920","4921","1338","?resume@ACE_Service_Config@@SAHQBD@Z","public: static int __cdecl ACE_Service_Config::resume(char const * const)"
"ACE.dll","ThirdPartyRuntime","4920","4921","00071660","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4921","4922","1339","?resume@ACE_Service_Gestalt@@QAEHQBD@Z","public: int __thiscall ACE_Service_Gestalt::resume(char const * const)"
"ACE.dll","ThirdPartyRuntime","4921","4922","00073b80","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4922","4923","133a","?resume@ACE_Service_Manager@@MAEHXZ","protected: virtual int __thiscall ACE_Service_Manager::resume(void)"
"ACE.dll","ThirdPartyRuntime","4922","4923","00075500","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4923","4924","133b","?resume@ACE_Service_Object@@UAEHXZ","public: virtual int __thiscall ACE_Service_Object::resume(void)"
"ACE.dll","ThirdPartyRuntime","4923","4924","0000a810","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4924","4925","133c","?resume@ACE_Service_Object_Type@@UBEHXZ","public: virtual int __thiscall ACE_Service_Object_Type::resume(void)const "
"ACE.dll","ThirdPartyRuntime","4924","4925","00077ca0","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4925","4926","133d","?resume@ACE_Service_Repository@@QAEHQBDPAPBVACE_Service_Type@@@Z","public: int __thiscall ACE_Service_Repository::resume(char const * const,class ACE_Service_Type const * *)"
"ACE.dll","ThirdPartyRuntime","4925","4926","00077430","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4926","4927","133e","?resume@ACE_Service_Type@@QBEHXZ","public: int __thiscall ACE_Service_Type::resume(void)const "
"ACE.dll","ThirdPartyRuntime","4926","4927","00076520","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4927","4928","133f","?resume@ACE_Stream_Type@@UBEHXZ","public: virtual int __thiscall ACE_Stream_Type::resume(void)const "
"ACE.dll","ThirdPartyRuntime","4927","4928","00077fa0","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4928","4929","1340","?resume@ACE_Task_Base@@UAEHXZ","public: virtual int __thiscall ACE_Task_Base::resume(void)"
"ACE.dll","ThirdPartyRuntime","4928","4929","00083590","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4929","4930","1341","?resume@ACE_Thread@@SAHPAX@Z","public: static int __cdecl ACE_Thread::resume(void *)"
"ACE.dll","ThirdPartyRuntime","4929","4930","0000cf90","Export RVA",""
"ACE.dll","ThirdPartyRuntime","4930","4931","1342","?resume@ACE_Thread_Manager@@QAEHK@Z","public: int __thiscall ACE_Thread_Manager::resume(unsigned long)"
"ACE.dll","ThirdPartyRuntime","4930","4931","000860e0","Export RVA",""
