CanonicalEnemyKey,MonsterDataId,TemplateId,DynelType,DisplayName,InternalName,EnemyFamily,EnemyArchetype,Faction,Side,ExpansionOrDataset,IsAttackable,IsHostileByDefault,IsBoss,IsUnique,IsQuestEnemy,IsMissionOnly,IsPetLike,IsTurret,MinimumLevel,MaximumLevel,ExactLevel,LevelSource,PlayfieldIds,PlayfieldNames,ZoneNames,DungeonNames,SpawnDefinitionIds,SpawnCoordinatesWhenAvailable,WeaponTemplateIds,WeaponNames,WeaponCategories,VisibleWeapon,AttackTemplateIds,AttackTypes,DamageTypes,AttackRange,AttackTime,RechargeTime,SpecialAttacks,NanoProgramIds,NanoProgramNames,SourceRecordIds,SourceDatFiles,EvidenceQuality,UnresolvedFields
rdb-1040023-262397,262397,262397,NPC_OR_MONSTER_TEMPLATE,alien tentacle,alien tentacle,alien,,,,,,,,,,,,False,,,,,[716],"[""Omni Forest""]","[""Map Border - no spawns | 1#A | RSAM | %Dgf | Easy Grassland | 20IB | 20HC | 20YE | 502H | 092H | 674H | 585H | 638H | SOOJ | 30EL | 20ZL | 20RR | 30RR | 20TR\"" | 20NS | 10RS | 20MT | VD][=A | 7PA | (DM | WAa | AD' | @Go | J;E | A8A8E | 0LA | 4DZp;A | W2E | @dXDD | Af{\""E | @(V | A<b#E | zED | fVA^ | u/D | r%@, | DcgpA | }\""A]Q#E | 6/Dz | ARB$E | A|(HD | {%AL | K/A | t7E | B5E | sACB$E | A~f | @+J | CQzeA | AG | VAp | ZAe | ZAm | QA|u E | H!E | _A--\""E | | E | IA)( | SAGK$E | ?&E | }'E | `(E | @$V | C|7 | r'E | W)E | wA, | D,LNA | @AH~.E | .6E | Q7E | @C$ | 07E | <dA | 'DCkAA | 92E | 0AGO3E | /DL | [A<G4E | )D,Q.Ag+6E | 0A\"" | $Di | ).D | p3A | x=D | A3g-E | GDS | 4+E | dAR | *ZAW | @hSYD | @CJXD | @50RD | 3*A | b#E | 2DO | S8D8 | @Vw,D | AT2 | N4E | NARC | Moderate Swamps | 10RB | 40LC | 121H | 083H | 50ZL | 20LM | 30TR | kCg1 | C`n | @K8}C | Z4D | @zy | Cet | J.A^ | C,@ | O}CS | @N.-D | @~A | C3i | R@T | PvC | @YWfC | sCDgT@. | cCak | `zC` | n@G | 4s@ | @4> | EMAS | Water - No Spawns | @?E | Easy Mountain Region | 10BB | 100H | 30NS | f(D | Dn= | (D[ | =%D | ,DA | @@l-D | $D3 | L=E | At#<E | @xG | U<E | q>E | #D5 | @p' | DUK | 7AE | MAE | ^BE | @Vv | {CE | D&W | Moderate Grassland | 50IB | 60IB | 30HC | 30LC | 50LC | 60LC | 30YE | 081H | 181H | 532H | 513H | 533H | 633H | 004H | 594H | 035H | 135H | 595H | 506H | 40EL | 40ZL | 40RR | 50RR | 60RR | 40TR | 10LS | 40NS | 40MT | 33sD- | mnDC | *^D1 | cD- | h5E | wD# | ZjDi | c@E | iDi | Mutant Swamps | @5E | Far Northern City Wall | 023H | 20EL | 20TR | vC6 | @em | s3E | $.E | s-E | At:/E | }C | A0E | G1E | g#A | @DpsC | }6E | =5E | Cg: | #AJ | 1#AoN7E | ESMF | 1#Ay | Far Northern Area Near Wall | 30IB | CM&&A | b3E | p(A | C33#A | {2E | C3D!A | A8 | Al | b\""AJ | 5-E | oA% | KAB86E | %A# | @&E | Northern City Wall | 10IB | 047H | 10NS | ApL#E | -&E | s'E | As{*E | @,wsC | @!>~C | @7t | A,j!E | @C@wC | `#E | @|u | guC | AG0&E | FtC | AWd&E | @/(yC | AfU)E | AZ<'E | An_+E | Northern Area Near Wall | 582H | C;z | Q)E | @Vk | %%E | JAT | HAC | 'PA.6 E | \""A* | y&A8|'E | QA,c$E | @A, | C~CWA | b E | @RR | `!E | &A} | C>=\""A | ENA | @ph | \""?A | API#E | 600N | PSFE | aD33 | Dragonback Ridge | 30BB | 694H | 516H | 616H | 676H | 10OH | 3sYD | ZDv | KAo | wTDE | JTDIv | AP? | tXD | ]D8 | City Wall | @(x | A# | @kj | As | @vJ | A]! | Ae | LsC | @,t | @x` | Avh | @fg}C | 2sC | AOd | ,yC | AG@ | @;y~C | `xC | @ZT | @>?|C | A$7 | @ASxC | A}H | ssC | @_@pC | A-e | gvC | A{@ | Cs%8A | @G> | Ae% | eC | $#eC | 1#A: | )pC | ifC | Af~ | Cgf6A | Area Near Wall | 10MT | Cf2/A | @?g | t1A# | @bW | .A? | 0%A | !AW | C'p | A~L | CP2 | }NA | -TA | Cv9hA | CNA | @*| | 5A<\"" | IeA | (As | D33SA | Young Mutant Village | D33SA-j | C33SA | @#o | C33SAr | D33SAU | D33SAM | D33SAgl | TA: | 8RA | @.% | d\\A | D@9fA | D33SAK | @'K | u5A | DS{PA | FAZ~ | ULAC | RA<s | EMZB | YA= | /D33cA | Rocky Upsurge | AH43 | 20BB | 522H | 02OP | Y6D | J,D33#A(' | !Af | tAf6 | 92DJ | A3S | G5A | T\""D | I@^9)D | ,D'y | AH] | /D FqA | I@|~2D@ | APe | I@5f6D | xHA | ,DM | +)DM | I@y | $DD | 8A$ | I@u | !D333A | =AHB | .D@:-A | -:DZ | 9DM] | I@pT8D | I@{ | v1D | -aA | R5DgQ|AM | I@Tt | DmF | +MD | ^@D@j | g%D' | D>l | A}/ | AOb | Da> | B_q | EZA2 | yAm | Agt | #A | N Dv | GD6 | @Z~@D | SUA | @<RKD | ;MD84 | KDE | BDa | ?DA | $.D | D|?yA% | rAz | ?A1 | B8s | BMSB | NAAS | D=G | A-j | SouthernCity Wall | 052H | 003H | Aw | AC | AMf | @8Y | AR | Aa# | KzC | 0yC | A5] | @F% | SxC | CuC | Southern Area Near Wall | 027H | @D_ | aiA | C=l | A?W | A-= | C'GeA | C(G | @co | C\""M6A | Q&A | A#K | APA | TA0u | C6A | @vR | $A8 | AbQ | ROPR | Military Barracks | OCAMn | -\""D | BRx | UGEFZ | +D* | B-w | NMMC | C?< | AQ{ | CV< | Far Southern City Wall | 066H | @d2}C | @Z!~C | A. | A: | Af | BAY3 | A++ | @vh|C | APu | @gY | A{C | @wD | 1#A9| | Far Southern Area Near Wall | -4Au | ,A w | CK`'A$ | C5+ AF | C{<6A@ | [6AT] | ZAU | Omni Military Barracks | CSIO | CEIL | Omni Military Flight Barracks | l\""D | 300Nk | Cgf&@ | Easy Swamps | 632H | 058H | 558H | 30MT | :jC | mkD | @ 3 | @Q: | ypD | @PxcC | @+4vD | NKD | @&<xC | @!#LD | -OD | @4!eC | hUD | &tC | g)@ | @]{tC | Weak Circle Stronghold | 545H | FD- | a@f | {HDzM | >ID | aED | ED$ | MFD | iHD | E@&,JD | JDg@ | wJD | ED:Q | E@zZDD2 | DD/x | BE2 | Semi-Barren Area | 682H | 625H | 195H | 666H | 696H | 157H | ?D | S-D | cA1b | k&Di | D690A& | c$DLh<AZ% | %DF | #VA | Y%D | =AkE | LSLA | Di` | 4+D | )Ax | -D; | Desert area | 40YE | 50YE | 60YE | 20LF | 531H | 166H | 677H | ^A^h | Ap: | -]A- | D33 | zD\\ | 0AM | @UK | /|D | AtN | @W | De})A | @O^ | ;AL | B9A9 | 7)D | \""D)7 | AJ~nD | J&D | #DS | WAn | Default district | No Monsters District | Small Southern Isle | WDgf | Eastern  Semi-Barren Area | Eastern Desert area | kDgf | Eastern Moderate Grassland | C33 | Northern Easy Swamps | ARZD | 536H | 10LM | o.AL | @t{ | @R7 | AlE | F@. | CW5i@ | @]E | ChJ | @cn | IPAG | Central Easy Swamps | 40HC | Co: | Aa4 | @(`nCP | C/0 | T@B= | @xy | C_3 | @Q& | owC | _cC | eCC | 5@p | @|= | @4k | @rQ | @,d | @iD | C/9 | Cxq | South Eastern Moderate Swamps | 50HC | 20MS | @Xj | @eu | @X{ | Ddx @ | c&@^l | v8@GD | AE8 | ;C@ | Eastern Moderate Swamps | 974H | Dg8 | @_= | 4An | @fH | Dungeon Hilltop | A*x | CcK | A4+ | CJ> | B#7 | C(\"" | @kH | @5c | cAB | Ocean Inlet | 627H | 1AO | 'A9 | C33#A3 | lSA | 0GD | @>k | @DcpD | @Sl | @xt | C)! | !qD | jhD | z`D | CC1 | @?I | rLA=< | CKe | \\.D | @(1wD | )vA{ | gA\\[dD | A]:UD | 4pA|?ND | Ac. | AzLGD | A55 | CO%dA | tHD | 1AA | f&AJq8D | K>D | iAX\\9D | W1D | ].D | \\3D | !eA-5AD | q-A | Ajq | ZYD | ''A | JRD | EMET | DATS | Southern Easy Grassland | 562H | 30ZL | .Dc | ^5Afk | j\""A | AO_ | >A^ | f\""A | @#E | @aH | @$I | C$!zAp | @OB | /vA%& | 8DA | '`A?{ | s(D# | DrA | DO@tA | >AD | ANu | #DF | @AY | @Y-!D | [pA> | ;SA6 | {aA | C(w | @?7 | @:E | Northern Mutant Swamp | A#%<E | 9D( | h8E | ID | @=BMD | q;E | EDfm | @)\""FD | @&}DD | u9E | lAD33 | @F\""8E | @e3DDM | A+c7E | m7E | Ajw8E | Y8E | ;9E | OTD0 | n:E | /D33 | Western Mutant Swamp | Q<Dxr | 1A0 | C@P | <(DZ | 6(E | @]L2D | 5D3 | )5D | 5'E | ~&E | 1D- | H|@1`*E | @^3*E | ,D4 | *DZX | @,E | }-DZ | @Kd,E | CD33SA | @0E | Steps of Madness | OD <^An | Leet Burrows | @CvMD- | OLD~` | @y3GD | South of Barracks Hills | EaA | Av8 | Ca7 | @Tj | C[) | @F) | nA6 | *A# | @-Q | DUk | AY0 | Dus | CST;AT | @bS | ~pA | @Q! | AD4 | A:x | &+A | Cin | C6$ | Al, | South Barracks Mountain Slopes | 002H | O>D | @n{DD | @KE/D | (DHF | A.D | A.s3D | M?D | AqW | <D5 | A1r=Da% | AC- | HDtE | Cgf | Central Easy Grassland | AgK | CO#]A+X | @-^ | Dql | @}I | rA\\ | @IE | Northern Easy Grassland | 10HC | ;2DPE;AP0SE | 4(D | eA^ | Cs'PA | C>E | @0P7D | .D3 | -CE | ]bA | SEE | KIE | JlA | @:z | yA: | .Ds | f&A | MFE | -D< | AEE | Northern Moderate Swamps | 10RB- | 570H | 644H | 038H | 20LM& | 50MT | 7[~D | .OE | DC~ | AaNJE | \\RA | <LE | ~mD | gRE | W?6 | fGD | @_#NE | @({QD` | @~hGD | hQ@ | CIE | VFE | p@= | aDW | F@l | YDL | NUD=0f@ | ?GE | @6giD$ | oDp | L@P | TwD | mDd | XD; | @8/JE | PDk | @blMD | YDpa | dME | Small Mutant Hill | @P@ | \\A2 | \\1E | @:G | %2E | Cn | '2E | @Np | @%G | AWg.E | A8L,E | AX;.E | g/E | OJA | @L= | CI_{A | 04E | C(e | CxQ | lnAh | q1E | Dynacamp 1 - Igruana | AUFGE | %GE | SFE | NMEB | ~{A | QFE | CHZ | 3FE | Dynacamp 2 - Tentacle mutants | ^@! | UYD | O@V | uVD | 9VD | g@JoLE | @0xUD | ue@ | SMSB | X~SD | YDAC | 'XD | TD> | =LE | |m@8`KE | Dynacamp 3 - Blubbags | W3E | D\\uuA | /3E | v2E | rA[12E | @w | DiYWA; | XA8 | Dynacamp 5 - Malle | @H/ | Cy9 | C~b | LMOB | Dynacamp 6 - Biofreak | @)x | 7@F | T@Zl | CWT | BMOB | 26@ | 3@k | Dgf | Dynacamp 7 - Fleas | @Js | Dq= | {D | FMOB | mzD | EMKS | P}D | Dynacamp 8 - Shadowmutants | 40HS | Cq= | ?G/ | C&\\ | SMMB | @Fc | @^s | @8U | ,H@u | Cgf&A | Dynacamp 9 - Leets | Q APyND | (A( | ?\\3 | )PD | @ID | @ } | C)\\#A | NMMB | C)\\#As:ND | &A, | ( AuDLD | ( A | lQD | Dynacamp 10 - Pareets | @Ky | @Hp | SMTB | @Z_ | Dynacamp 11 - Rhinomen | 10HR | 20HR | Af& | DN@ | D)e | @Gh | SMOB | @:H | Dynacamp 12 - Aquaans | 10QA | D^! | H#D | x\""D | D>S | @\\g%D | OMNB | DP} | Dynacamp 13 - Nighthowler | Y&D | J)D | A(9 | @fv | VMSB | 2\""D | Dynacamp 14 - Reets | @(i'D% | @%? | $DS@ | AXm | @r$)D9 | Ab9 | L$D | #D97 | Y#D | N#&D | $D*\\ | Northern Easy Swamps Notum Field | @q> | @p+ | C8q | @Yf | (+@Y | @GH | @Mw | @y+ | Northern Grassland | ^ME | DT: | }lA | DJ2{AO | @-6 | DI?XA | /AP | Cf% | NDE | Ar\\ME | lA/ | DC!RA | *EE | Moderate Swamps South | Water | AAAA | ### | AAAAAA#### | AAAAAAA##;# | AAAAAAA#### | BBB | AAAAAAA | BBBBB | AAAA$$$ | AA$$$$$ | $$$$$ | :&&&&&&&& | BBBB | &&&&&<&& | &&&&&&&& | &&&&&&& | &9&&&&& | \""\""\""\""\""\"" | \""\""8\""\""\"" | \""\""\""\""\"",, | \""\""\""\"",, | \""\""\""\"",,, | !!!!!!,,, | !!!6!!',, | ???????'', | ???????'' | ???????''''' | ???????'''''' | ????5??''''''''' | ??????'''''''- | ''''''------- | ''''' | ---- | --- | .... | .%% | %%%% | ... | ))))) | 11)))) | 111 | 114 | (((( | ////////// | /(( | /// | /////@@@@ | ///000 | //0000 | ////2@@@@@@//00000000000 | /////@@@@@@///000000000000 | /////@@@@@@//0003000000000 | //////////////000000000000 | //////////////0000000000""]",[],[],[],[],[],"[""ALIEN_NATURAL_ATTACK""]",,[],"[""alien natural attack""]",[],,,,[],[],[],"[{""RecordId"": 262397, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",INFERRED_CORRELATION,"[""MinimumLevel"", ""Exact internal weapon/attack reference""]"
rdb-1040023-262429,262429,262429,NPC_OR_MONSTER_TEMPLATE,6-y,6-y,y,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 262429, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",RDB_TEMPLATE_NAME,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
rdb-1040023-262645,262645,262645,NPC_OR_MONSTER_TEMPLATE,tombstone,tombstone,tombstone,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 262645, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",RDB_TEMPLATE_NAME,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
rdb-1040023-262651,262651,262651,NPC_OR_MONSTER_TEMPLATE,fw,fw,fw,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 262651, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",RDB_TEMPLATE_NAME,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
rdb-1040023-262892,262892,262892,NPC_OR_MONSTER_TEMPLATE,grey lizard backpack,grey lizard backpack,backpack,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 262892, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",RDB_TEMPLATE_NAME,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
rdb-1040023-262894,262894,262894,NPC_OR_MONSTER_TEMPLATE,grey lizard backpack 2,grey lizard backpack 2,2,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 262894, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",RDB_TEMPLATE_NAME,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
rdb-1040023-262895,262895,262895,NPC_OR_MONSTER_TEMPLATE,kate hayes - legs,kate hayes - legs,legs,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 262895, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",RDB_TEMPLATE_NAME,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
rdb-1040023-262925,262925,262925,NPC_OR_MONSTER_TEMPLATE,atrox animation tester,atrox animation tester,tester,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 262925, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",INFERRED_CORRELATION,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
rdb-1040023-262933,262933,262933,NPC_OR_MONSTER_TEMPLATE,nanovoider,nanovoider,nanovoider,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 262933, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",RDB_TEMPLATE_NAME,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
rdb-1040023-262950,262950,262950,NPC_OR_MONSTER_TEMPLATE,atrox animation tester 2h blade,atrox animation tester 2h blade,blade,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 262950, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",INFERRED_CORRELATION,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
rdb-1040023-262964,262964,262964,NPC_OR_MONSTER_TEMPLATE,bahirae serugiusu,bahirae serugiusu,serugiusu,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 262964, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",RDB_TEMPLATE_NAME,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
rdb-1040023-262965,262965,262965,NPC_OR_MONSTER_TEMPLATE,eleanor kiamarli,eleanor kiamarli,kiamarli,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 262965, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",RDB_TEMPLATE_NAME,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
rdb-1040023-262966,262966,262966,NPC_OR_MONSTER_TEMPLATE,unionist agitator scarpese,unionist agitator scarpese,scarpese,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 262966, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",RDB_TEMPLATE_NAME,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
rdb-1040023-262974,262974,262974,NPC_OR_MONSTER_TEMPLATE,3Id,3Id,3id,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 262974, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",RDB_TEMPLATE_NAME,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
rdb-1040023-262975,262975,262975,NPC_OR_MONSTER_TEMPLATE,alien antibody,alien antibody,alien,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""ALIEN_NATURAL_ATTACK""]",,[],"[""alien natural attack""]",[],,,,[],[],[],"[{""RecordId"": 262975, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",INFERRED_CORRELATION,"[""MinimumLevel"", ""PlayfieldIds"", ""Exact internal weapon/attack reference""]"
rdb-1040023-262995,262995,262995,NPC_OR_MONSTER_TEMPLATE,anim - kb - solitus - male,anim - kb - solitus - male,male,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 262995, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",RDB_TEMPLATE_NAME,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
rdb-1040023-262996,262996,262996,NPC_OR_MONSTER_TEMPLATE,anim - kb - solitus - male - robe,anim - kb - solitus - male - robe,robe,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 262996, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",RDB_TEMPLATE_NAME,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
rdb-1040023-262997,262997,262997,NPC_OR_MONSTER_TEMPLATE,anim - kb - solitus - male - robe - thin,anim - kb - solitus - male - robe - thin,thin,,,,,,,,,,,,False,,,,,"[610, 760]","[""Southern Artery Valley"", ""4 Holes""]","[""Buttu | Omni-Tek | Dry, barren terrain, with some volcanic activity, this area have been hit hard by metorites ages ago, and it shows on the terrain. | Hudrua | Mostly barren and dry, but some thin forest along the Hudura river, that runs out into Clable River. | A:7 | AZ1 | 5*D | 4Holes | Four of OMNI-TEK`s major mines are located withing this mountainrange. | B@m | .r@ | nQD | _D33 | A#Q | Ad | -P\\ | Omni Mine, property of Omni-Tek | Old mine | D(bMBR | tDa | JB\\ | Mountain Cave | ^sD | S3B | Dka | Iberi Woods | Iberi Woods, is a mix of natural forest, meeting a swamplike forest. One of the main rivers on Rubika run past this area. | ddd | D3%E@ | D33 | @e>(D | D,D | Clable | Clable river runs through this area, and a Omni-Tek bridge connects 4.Holes with the area towards Andromeda | 222 | @\\1"", ""Forrest of Geholva | Omni-Tek | Dense forrest and the river makes this area ideal for the Pendpods. | ])6E33 | ARA | KxA | Scere swamp | This immense swamp is filled with all kinds of different creatures. | Dgf | DYf | JD6f | |F@D | exDz | ebDm | Swamp Den | D&W | Anv | AMY | A4\\ | DbY | 8VD | ]QD | Az; | ?D6 | A'Y | DbH | Dx/ | Dy: | 0*D | D-^ | Af$ | Dju | Bendelham forest | This pleasent forest is the home of packs of Woolfs. | @!Egf2B | JE33sA | 5Eg | Mine entrance | Avid Crater | This lava filled crater is inhabitet by a clan of Nano Freaks that have settled here conducting experiments. | <PD | A*f | =RD | F$B | 8JD | Nano-Freak House | &ZDb | AED | TDh | \\B{ | abYD | k2>D | By+yD | *PD2 | HeD | xcBR | RBzzhD | Outpost 10-3 | Here you can find the road to Outpost 10-3. | D33 | Unfinished building | old factory | A[$ | Sewer Entrance | Northern swamp | This part of the swamp is filled with the most deadly monsters. Travel with extreme caution. | Egf | Azr | A9L | AL | D33%B2E | D33%B?X | f`h | E4U | AjH | D.W | AMR | AQo | D23 | A_] | A4G | Eiu | Borderland | DgffA | Wynder's Rest | Thin forested area. | @DE33 | Netrom | A clan city now overrun by monsters | +#D | E1brAa | E?G | \\rA | U%D | D^erA | _rA | &oAb | D_x""]",[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 262997, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",INFERRED_CORRELATION,"[""MinimumLevel"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
