"Id","Hash","LowId","HighId","MinQl","MaxQl","Active","AdminDescription","Issues"
"315443","NaCl","101323","101324","1","200","1","Energy AC Cluster - Bright (Leg)",""
"315444","NaCl","101325","101326","1","200","1","Energy AC Cluster - Shiny (Chest)",""
"315445","NaCl","101327","101328","1","200","1","Chemical AC Cluster - Faded (Left-Arm)",""
"315446","NaCl","101329","101330","1","200","1","Chemical AC Cluster - Bright (Right-Arm)",""
"315447","NaCl","101331","101332","1","200","1","Chemical AC Cluster - Shiny (Waist)",""
"315448","NaCl","101333","101371","1","200","1","Radiation AC Cluster - Faded (Right-Arm)",""
"315449","NaCl","101335","101336","1","200","1","1h Blunt Cluster - Bright (Right-Wrist)",""
"315450","NaCl","101337","101338","1","200","1","1h Blunt Cluster - Shiny (Right-Arm)",""
"315451","NaCl","101339","101340","1","200","1","1h Edged Weapon Cluster - Faded (Right-Hand)",""
"315452","NaCl","101341","101342","1","200","1","1h Edged Weapon Cluster - Bright (Right-Wrist)",""
"315453","NaCl","101343","101344","1","200","1","1h Edged Weapon Cluster - Shiny (Right-Arm)",""
"315454","NaCl","101345","101346","1","200","1","Melee Ener Cluster - Faded (Right-Wrist)",""
"315455","NaCl","101347","101348","1","200","1","Melee Ener Cluster - Bright (Left-Wrist)",""
"315456","NaCl","101349","101350","1","200","1","Melee Ener Cluster - Shiny (Head)",""
"315457","NaCl","101351","101352","1","200","1","2h Edged Cluster - Faded (Waist)",""
"315458","NaCl","101353","101354","1","200","1","2h Edged Cluster - Bright (Left-Arm)",""
"315459","NaCl","101355","101356","1","200","1","2h Edged Cluster - Shiny (Right-Arm)",""
"315460","NaCl","101357","101358","1","200","1","Piercing Cluster - Faded (Waist)",""
"315461","NaCl","101359","101360","1","200","1","Piercing Cluster - Bright (Left-Arm)",""
"315462","NaCl","101361","101362","1","200","1","Piercing Cluster - Shiny (Right-Arm)",""
"315463","NaCl","101363","101364","1","200","1","2h Blunt Cluster - Faded (Chest)",""
"315464","NaCl","101365","101366","1","200","1","2h Blunt Cluster - Bright (Left-Arm)",""
"315465","NaCl","101367","101368","1","200","1","2h Blunt Cluster - Shiny (Right-Arm)",""
"315466","NaCl","101369","101370","1","200","1","Sharp Obj Cluster - Faded (Eye)",""
"315467","NaCl","101372","101373","1","200","1","Radiation AC Cluster - Bright (Left-Arm)",""
"315468","NaCl","101374","101375","1","200","1","Radiation AC Cluster - Shiny (Waist)",""
"315469","NaCl","101376","101377","1","200","1","Cold AC Cluster - Faded (Left-Hand)",""
"315470","NaCl","101378","101379","1","200","1","Cold AC Cluster - Bright (Right-Hand)",""
"315471","NaCl","101380","101381","1","200","1","Cold AC Cluster - Shiny (Waist)",""
"315472","NaCl","101382","101383","1","200","1","Nano Resist Cluster - Faded (Left-Wrist)",""
"315473","NaCl","101384","101385","1","200","1","Nano Resist Cluster - Bright (Right-Wrist)",""
"315474","NaCl","101386","101387","1","200","1","Nano Resist Cluster - Shiny (Head)",""
"315475","NaCl","101388","101389","1","200","1","Fire AC Cluster - Faded (Right-Hand)",""
"315476","NaCl","101390","101391","1","200","1","Fire AC Cluster - Bright (Left-Hand)",""
"315477","NaCl","101392","101393","1","200","1","Fire AC Cluster - Shiny (Waist)",""
"315478","NaCl","101394","101395","1","200","1","Martial Arts Cluster - Faded (Left-Hand)",""
"315479","NaCl","101396","101397","1","200","1","Martial Arts Cluster - Bright (Feet)",""
"315480","NaCl","101398","101399","1","200","1","Martial Arts Cluster - Shiny (Right-Hand)",""
"315481","NaCl","101400","101401","1","200","1","Mult. Melee Cluster - Faded (Right-Wrist)",""
"315482","NaCl","101402","101403","1","200","1","Mult. Melee Cluster - Bright (Eye)",""
"315483","NaCl","101404","101405","1","200","1","Mult. Melee Cluster - Shiny (Left-Wrist)",""
"315484","NaCl","101553","101407","1","200","1","Psycho Modi Cluster - Shiny (Head)",""
"315485","NaCl","101408","101409","1","200","1","Matter Crea Cluster - Faded (Eye)",""
"315486","NaCl","101410","101411","1","200","1","Matter Crea Cluster - Bright (Right-Hand)",""
"315487","NaCl","101412","101413","1","200","1","Matter Crea Cluster - Shiny (Head)",""
"315488","NaCl","101414","101415","1","200","1","Time & Space Cluster - Faded (Eye)",""
"315489","NaCl","101416","101417","1","200","1","Time & Space Cluster - Bright (Right-Hand)",""
"315490","NaCl","101418","101419","1","200","1","Time & Space Cluster - Shiny (Head)",""
"315491","NaCl","101420","101421","1","200","1","Nano Pool Cluster - Faded (Waist)",""
"315492","NaCl","101422","101423","1","200","1","Nano Pool Cluster - Bright (Head)",""
"315493","NaCl","101425","101426","1","200","1","Sharp Obj Cluster - Bright (Right-Hand)",""
"315494","NaCl","101427","101428","1","200","1","Sharp Obj Cluster - Shiny (Right-Wrist)",""
"315495","NaCl","101429","101430","1","200","1","Grenade Cluster - Faded (Right-Hand)",""
"315496","NaCl","101431","101432","1","200","1","Grenade Cluster - Bright (Eye)",""
"315497","NaCl","101433","101434","1","200","1","Grenade Cluster - Shiny (Right-Arm)",""
"315498","NaCl","101435","101436","1","200","1","Heavy Weapons Cluster - Faded (Right-Hand)",""
"315499","NaCl","101437","101438","1","200","1","Heavy Weapons Cluster - Bright (Eye)",""
"315500","NaCl","101439","101440","1","200","1","Heavy Weapons Cluster - Shiny (Right-Arm)",""
"315501","NaCl","101441","101442","1","200","1","Bow Cluster - Faded (Eye)",""
"315502","NaCl","101443","101444","1","200","1","Bow Cluster - Bright (Left-Arm)",""
"315503","NaCl","101445","101446","1","200","1","Bow Cluster - Shiny (Right-Arm)",""
"315504","NaCl","101447","101448","1","200","1","Pistol Cluster - Faded (Eye)",""
"315505","NaCl","101449","101450","1","200","1","Pistol Cluster - Bright (Right-Hand)",""
"315506","NaCl","101451","101452","1","200","1","Pistol Cluster - Shiny (Right-Wrist)",""
"315507","NaCl","101453","101454","1","200","1","Rifle Cluster - Faded (Left-Wrist)",""
"315508","NaCl","101455","101456","1","200","1","Rifle Cluster - Bright (Right-Wrist)",""
"315509","NaCl","101457","101458","1","200","1","Rifle Cluster - Shiny (Eye)",""
"315510","NaCl","101459","101460","1","200","1","MG / SMG Cluster - Faded (Chest)",""
"315511","NaCl","101461","101462","1","200","1","MG / SMG Cluster - Bright (Right-Hand)",""
"315512","NaCl","101463","101464","1","200","1","MG / SMG Cluster - Shiny (Right-Arm)",""
"315513","NaCl","101465","101466","1","200","1","Shotgun Cluster - Faded (Waist)",""
"315514","NaCl","101467","101468","1","200","1","Shotgun Cluster - Bright (Right-Hand)",""
"315515","NaCl","101469","101470","1","200","1","Shotgun Cluster - Shiny (Right-Arm)",""
"315516","NaCl","101471","101472","1","200","1","Assault Rif Cluster - Faded (Eye)",""
"315517","NaCl","101473","101474","1","200","1","Assault Rif Cluster - Bright (Right-Hand)",""
"315518","NaCl","101475","101476","1","200","1","Assault Rif Cluster - Shiny (Right-Arm)",""
"315519","NaCl","101477","101478","1","200","1","Vehicle Hydr Cluster - Faded (Ear)",""
"315520","NaCl","101479","101480","1","200","1","Vehicle Hydr Cluster - Bright (Eye)",""
"315521","NaCl","101481","101482","1","200","1","Vehicle Hydr Cluster - Shiny (Head)",""
"315522","NaCl","101483","101484","1","200","1","Melee. Init Cluster - Faded (Waist)",""
"315523","NaCl","101485","101486","1","200","1","Melee. Init Cluster - Bright (Leg)",""
"315524","NaCl","101487","101488","1","200","1","Melee. Init Cluster - Shiny (Feet)",""
"315525","NaCl","101489","101490","1","200","1","Ranged. Init Cluster - Faded (Right-Hand)",""
"315526","NaCl","101491","101492","1","200","1","Ranged. Init Cluster - Bright (Head)",""
"315527","NaCl","101493","101494","1","200","1","Ranged. Init Cluster - Shiny (Right-Wrist)",""
"315528","NaCl","101495","101496","1","200","1","Physic. Init Cluster - Faded (Left-Arm)",""
"315529","NaCl","101497","101498","1","200","1","Physic. Init Cluster - Bright (Right-Arm)",""
"315530","NaCl","101499","101500","1","200","1","Physic. Init Cluster - Shiny (Feet)",""
"315531","NaCl","101501","101502","1","200","1","Bow Spc Att Cluster - Faded (Right-Wrist)",""
"315532","NaCl","101503","101504","1","200","1","Bow Spc Att Cluster - Bright (Right-Hand)",""
"315533","NaCl","101505","101506","1","200","1","Bow Spc Att Cluster - Shiny (Head)",""
"315534","NaCl","101507","101508","1","200","1","Sensory Impr Cluster - Faded (Chest)",""
"315535","NaCl","101509","101510","1","200","1","Sensory Impr Cluster - Bright (Eye)",""
"315536","NaCl","101511","101512","1","200","1","Sensory Impr Cluster - Shiny (Head)",""
"315537","NaCl","101513","101514","1","200","1","First Aid Cluster - Faded (Left-Hand)",""
"315538","NaCl","101515","101516","1","200","1","First Aid Cluster - Bright (Right-Hand)",""
"315539","NaCl","101517","101518","1","200","1","First Aid Cluster - Shiny (Head)",""
"315540","NaCl","101519","101520","1","200","1","Treatment Cluster - Faded (Right-Hand)",""
"315541","NaCl","101521","101522","1","200","1","Treatment Cluster - Bright (Eye)",""
"315542","NaCl","101523","101524","1","200","1","Treatment Cluster - Shiny (Head)",""
"315543","NaCl","101525","101526","1","200","1","Mech. Engi Cluster - Faded (Right-Arm)",""
"315544","NaCl","101527","101528","1","200","1","Mech. Engi Cluster - Bright (Eye)",""
"315545","NaCl","101529","101530","1","200","1","Mech. Engi Cluster - Shiny (Head)",""
"315546","NaCl","101531","101532","1","200","1","Elec. Engi Cluster - Faded (Right-Hand)",""
"315547","NaCl","101533","101534","1","200","1","Elec. Engi Cluster - Bright (Head)",""
"315548","NaCl","101535","101536","1","200","1","Elec. Engi Cluster - Shiny (Eye)",""
"315549","NaCl","101537","101538","1","200","1","Matt.Metam Cluster - Faded (Left-Arm)",""
"315550","NaCl","101539","101540","1","200","1","Matt.Metam Cluster - Bright (Chest)",""
"315551","NaCl","101541","101542","1","200","1","Matt.Metam Cluster - Shiny (Head)",""
"315552","NaCl","101543","101544","1","200","1","Bio.Metamor Cluster - Faded (Waist)",""
"315553","NaCl","101545","101546","1","200","1","Bio.Metamor Cluster - Bright (Chest)",""
"315554","NaCl","101547","101548","1","200","1","Bio.Metamor Cluster - Shiny (Head)",""
"315555","NaCl","101549","101550","1","200","1","Psycho Modi Cluster - Faded (Ear)",""
"315556","NaCl","101551","101552","1","200","1","Psycho Modi Cluster - Bright (Eye)",""
"315557","NaCl","101555","101556","1","200","1","Ranged Ener Cluster - Faded (Left-Hand)",""
"315558","NaCl","101557","101558","1","200","1","Ranged Ener Cluster - Bright (Eye)",""
"315559","NaCl","101559","101560","1","200","1","Ranged Ener Cluster - Shiny (Head)",""
"315560","NaCl","101561","101562","1","200","1","Multi Ranged Cluster - Faded (Eye)",""
"315561","NaCl","101563","101564","1","200","1","Multi Ranged Cluster - Bright (Right-Wrist)",""
"315562","NaCl","101565","101566","1","200","1","Multi Ranged Cluster - Shiny (Left-Wrist)",""
"315563","NaCl","101567","101568","1","200","1","Trap Disarm Cluster - Faded (Head)",""
"315564","NaCl","101569","101570","1","200","1","Trap Disarm Cluster - Bright (Left-Hand)",""
"315565","NaCl","101571","101572","1","200","1","Trap Disarm Cluster - Shiny (Right-Hand)",""
"315566","NaCl","101573","101574","1","200","1","Perception Cluster - Faded (Head)",""
"315567","NaCl","101575","101576","1","200","1","Perception Cluster - Bright (Eye)",""
"315568","NaCl","101577","101578","1","200","1","Perception Cluster - Shiny (Ear)",""
"315569","NaCl","101579","101580","1","200","1","Adventuring Cluster - Faded (Chest)",""
"315570","NaCl","101581","101582","1","200","1","Adventuring Cluster - Bright (Waist)",""
"315571","NaCl","101583","101584","1","200","1","Adventuring Cluster - Shiny (Leg)",""
"315572","NaCl","101585","101586","1","200","1","Swimming Cluster - Faded (Left-Arm)",""
"315573","NaCl","101587","101588","1","200","1","Swimming Cluster - Bright (Right-Arm)",""
"315574","NaCl","101589","101590","1","200","1","Swimming Cluster - Shiny (Leg)",""
"315575","NaCl","101591","101592","1","200","1","Vehicle Air Cluster - Faded (Head)",""
"315576","NaCl","101593","101594","1","200","1","Vehicle Air Cluster - Bright (Ear)",""
"315577","NaCl","101595","101596","1","200","1","Vehicle Air Cluster - Shiny (Eye)",""
"315578","NaCl","101597","101598","1","200","1","Map Navig Cluster - Faded (Ear)",""
"315579","NaCl","101599","101600","1","200","1","Map Navig Cluster - Bright (Head)",""
"315580","NaCl","101601","101602","1","200","1","Map Navig Cluster - Shiny (Eye)",""
"315581","NaCl","101603","101604","1","200","1","Tutoring Cluster - Faded (Head)",""
"315582","NaCl","101605","101606","1","200","1","Tutoring Cluster - Bright (Ear)",""
"315583","NaCl","101607","101608","1","200","1","Tutoring Cluster - Shiny (Eye)",""
"315584","NaCl","101609","101610","1","200","1","Brawling Cluster - Faded (Waist)",""
"315585","NaCl","101611","101612","1","200","1","Brawling Cluster - Bright (Right-Arm)",""
"315586","NaCl","101613","101614","1","200","1","Brawling Cluster - Shiny (Left-Arm)",""
"315587","NaCl","101615","101616","1","200","1","Riposte Cluster - Faded (Right-Arm)",""
"315588","NaCl","101617","101618","1","200","1","Riposte Cluster - Bright (Left-Wrist)",""
"315589","NaCl","101619","101620","1","200","1","Riposte Cluster - Shiny (Right-Wrist)",""
"315590","NaCl","101621","101622","1","200","1","Dimach Cluster - Faded (Waist)",""
"315591","NaCl","101623","101624","1","200","1","Dimach Cluster - Bright (Head)",""
"315592","NaCl","101625","101626","1","200","1","Dimach Cluster - Shiny (Chest)",""
"315593","NaCl","101627","101628","1","200","1","Parry Cluster - Faded (Right-Arm)",""
"315594","NaCl","101629","101630","1","200","1","Parry Cluster - Bright (Left-Wrist)",""
"315595","NaCl","101631","101632","1","200","1","Parry Cluster - Shiny (Right-Wrist)",""
"315596","NaCl","101633","101634","1","200","1","Sneak Atck Cluster - Faded (Eye)",""
"315597","NaCl","101635","101636","1","200","1","Sneak Atck Cluster - Bright (Right-Wrist)",""
"315598","NaCl","101637","101638","1","200","1","Sneak Atck Cluster - Shiny (Feet)",""
"315599","NaCl","101639","101640","1","200","1","Fast Attack Cluster - Faded (Right-Arm)",""
"315600","NaCl","101641","101642","1","200","1","Fast Attack Cluster - Bright (Right-Hand)",""
"315601","NaCl","101643","101644","1","200","1","Fast Attack Cluster - Shiny (Left-Hand)",""
"315602","NaCl","101645","101646","1","200","1","NanoC. Init Cluster - Faded (Chest)",""
"315603","NaCl","101647","101648","1","200","1","NanoC. Init Cluster - Bright (Eye)",""
"315604","NaCl","101649","101650","1","200","1","NanoC. Init Cluster - Shiny (Head)",""
"315605","NaCl","101651","101652","1","200","1","Fling Shot Cluster - Faded (Right-Wrist)",""
"315606","NaCl","101653","101654","1","200","1","Fling Shot Cluster - Bright (Right-Hand)",""
"315607","NaCl","101655","101656","1","200","1","Fling Shot Cluster - Shiny (Right-Arm)",""
"315608","NaCl","101657","101658","1","200","1","Aimed Shot Cluster - Faded (Right-Hand)",""
"315609","NaCl","101659","101660","1","200","1","Aimed Shot Cluster - Bright (Right-Wrist)",""
"315610","NaCl","101661","101662","1","200","1","Aimed Shot Cluster - Shiny (Eye)",""
"315611","NaCl","101663","101664","1","200","1","Body Dev Cluster - Faded (Leg)",""
"315612","NaCl","101665","101666","1","200","1","Body Dev Cluster - Bright (Waist)",""
"315613","NaCl","101667","101668","1","200","1","Body Dev Cluster - Shiny (Chest)",""
"315614","NaCl","101669","101670","1","200","1","Duck-Exp Cluster - Faded (Feet)",""
"315615","NaCl","101671","101672","1","200","1","Duck-Exp Cluster - Bright (Waist)",""
"315616","NaCl","101673","101674","1","200","1","Duck-Exp Cluster - Shiny (Leg)",""
"315617","NaCl","101675","101676","1","200","1","Dodge-Rng Cluster - Faded (Waist)",""
"315618","NaCl","101677","101678","1","200","1","Dodge-Rng Cluster - Bright (Feet)",""
"315619","NaCl","101679","101680","1","200","1","Dodge-Rng Cluster - Shiny (Leg)",""
