"Id","SourcePlayfield","SourcePlayfieldName","SourceType","SourceInstanceDecimal","SourceInstanceHex","SourceStatelCount","SourceCoords","DestinationPlayfield","DestinationPlayfieldName","DestinationType","DestinationInstanceDecimal","DestinationInstanceHex","DestinationStatelCount","DestinationCoords","Warnings"
"779","705","Omni1 Entertainment","51016","3222405825","0xC01202C1","1","784.241,22.762,536.942","1184","ord_smarket_omni_advanced","51016","3221226656","0xC00004A0","1","213.001,5,96.01",""
"780","705","Omni1 Entertainment","51016","3222471361","0xC01302C1","1","749.058,22.762,556.241","1185","ord_smarket_omni_sup","51016","3221226657","0xC00004A1","1","205.001,5,108.01",""
"781","705","Omni1 Entertainment","51016","3221291713","0xC00102C1","1","784.241,22.762,602.943","2043","omni_advanced_implants_shop","51016","3221227515","0xC00007FB","1","203.002,5,209.99",""
"782","705","Omni1 Entertainment","51016","3224306369","0xC02F02C1","1","540.943,22.762,373.759","2051","omni_sup_armor_shop","51016","3221227523","0xC0000803","1","197.002,5,209.99",""
"783","705","Omni1 Entertainment","51016","3223978689","0xC02A02C1","1","796.759,22.762,666.058","2041","omni_advanced_armor_shop","51016","3221227513","0xC00007F9","1","199.002,5,205.99",""
"784","705","Omni1 Entertainment","51016","3224044225","0xC02B02C1","1","831.943,22.762,662.76","2040","omni_advanced_weapons_shop","51016","3221227512","0xC00007F8","1","203.001,5,199.99",""
"785","705","Omni1 Entertainment","51016","3224568513","0xC03302C1","1","702.809,18.679,329.391","2034","omni_basic_implants_shop","51016","3221227506","0xC00007F2","1","119.002,5,225.99",""
"786","705","Omni1 Entertainment","51016","3222536897","0xC01402C1","1","665.759,22.762,313.058","1137","mir shop omni","51016","3221226609","0xC0000471","1","151.001,5,180.015",""
"787","705","Omni1 Entertainment","51016","3222602433","0xC01502C1","1","665.76,22.762,361.058","1137","mir shop omni","51016","3221226609","0xC0000471","1","151.001,5,180.015",""
"788","705","Omni1 Entertainment","51016","3224896193","0xC03802C1","1","843.923,18.679,435.424","1192","spec_smarket_omni_sup","51016","3221226664","0xC00004A8","1","169.001,5,134.01",""
"789","705","Omni1 Entertainment","51016","3224961729","0xC03902C1","1","855.236,18.681,446.738","1191","spec_smarket_omni_advanced","51016","3221226663","0xC00004A7","1","171.001,5,128.01",""
"790","705","Omni1 Entertainment","51016","3225092801","0xC03B02C1","1","428.589,19.135,485.982","1183","ord_smarket_omni_basic","51016","3221226655","0xC000049F","1","187.001,5,116.01",""
"791","705","Omni1 Entertainment","51016","3224634049","0xC03402C1","1","490.685,22.762,519.021","2034","omni_basic_implants_shop","51016","3221227506","0xC00007F2","1","119.002,5,225.99",""
"792","705","Omni1 Entertainment","51016","3224699585","0xC03502C1","1","458.409,22.762,433.879","2043","omni_advanced_implants_shop","51016","3221227515","0xC00007FB","1","203.002,5,209.99",""
"793","705","Omni1 Entertainment","51016","3224371905","0xC03002C1","1","523.212,22.762,486.495","2030","omni_basic_weapons_shop","51016","3221227502","0xC00007EE","1","115.001,5,221.99",""
"794","705","Omni1 Entertainment","51016","3224437441","0xC03102C1","1","524.077,19.135,458.459","2031","omni_basic_armor_shop","51016","3221227503","0xC00007EF","1","113.002,5,221.99",""
"795","705","Omni1 Entertainment","51016","3225158337","0xC03C02C1","1","678.476,22.762,637.46","2033","omni_basic_clothes_shop","51016","3221227505","0xC00007F1","1","117.001,5,225.99",""
"796","705","Omni1 Entertainment","51016","3225486017","0xC04102C1","1","704.26,22.762,679.945","1840","Rompa Bar","51016","3221423920","0xC0030730","1","242.998,5,124.015",""
"797","705","Omni1 Entertainment","51016","3225223873","0xC03D02C1","1","641.447,22.762,674.652","1185","ord_smarket_omni_sup","51016","3221226657","0xC00004A1","1","205.001,5,108.01",""
"798","705","Omni1 Entertainment","51016","3225289409","0xC03E02C1","1","709.327,22.761,742.538","2030","omni_basic_weapons_shop","51016","3221227502","0xC00007EE","1","115.001,5,221.99",""
"799","705","Omni1 Entertainment","51016","3224765121","0xC03602C1","1","734.102,22.762,458.249","2032","omni_basic_pharmacist","51016","3221227504","0xC00007F0","1","117.002,5,215.99",""
"800","705","Omni1 Entertainment","51016","3225354945","0xC03F02C1","1","673.028,22.762,519.48","1183","ord_smarket_omni_basic","51016","3221226655","0xC000049F","1","187.001,5,116.01",""
"801","705","Omni1 Entertainment","51016","3225420481","0xC04002C1","1","698.91,18.679,518.703","1184","ord_smarket_omni_advanced","51016","3221226656","0xC00004A0","1","213.001,5,96.01",""
"802","705","Omni1 Entertainment","51016","3224240833","0xC02E02C1","1","458.205,22.762,722.422","2033","omni_basic_clothes_shop","51016","3221227505","0xC00007F1","1","117.001,5,225.99",""
"803","705","Omni1 Entertainment","51016","3224175297","0xC02D02C1","1","477.011,18.776,740.909","2042","omni_advanced_pharmacist_shop","51016","3221227514","0xC00007FA","1","199.002,5,205.99",""
"804","705","Omni1 Entertainment","51016","3224830657","0xC03702C1","1","430.936,18.679,671.564","2033","omni_basic_clothes_shop","51016","3221227505","0xC00007F1","1","117.001,5,225.99",""
"805","705","Omni1 Entertainment","51016","3225027265","0xC03A02C1","1","766.95,22.401,763.097","1836","Baboons Nightclub","51016","3221423916","0xC003072C","1","296.959,9.011,28.041",""
"806","710","Omni-1 Trade","51016","3224306374","0xC02F02C6","1","296.877,14.602,426.406","1183","ord_smarket_omni_basic","51016","3221226655","0xC000049F","1","187.001,5,116.01",""
"807","710","Omni-1 Trade","51016","3223847622","0xC02802C6","1","296.877,14.602,337.406","1183","ord_smarket_omni_basic","51016","3221226655","0xC000049F","1","187.001,5,116.01",""
"808","710","Omni-1 Trade","51016","3224109766","0xC02C02C6","1","511.123,14.602,426.594","1183","ord_smarket_omni_basic","51016","3221226655","0xC000049F","1","187.001,5,116.01",""
"809","710","Omni-1 Trade","51016","3224044230","0xC02B02C6","1","510.123,14.602,337.594","1183","ord_smarket_omni_basic","51016","3221226655","0xC000049F","1","187.001,5,116.01",""
"810","710","Omni-1 Trade","51016","3224175302","0xC02D02C6","1","442.406,14.602,495.123","1183","ord_smarket_omni_basic","51016","3221226655","0xC000049F","1","187.001,5,116.01",""
"811","710","Omni-1 Trade","51016","3224240838","0xC02E02C6","1","366.406,14.602,495.123","1183","ord_smarket_omni_basic","51016","3221226655","0xC000049F","1","187.001,5,116.01",""
"812","710","Omni-1 Trade","51016","3223978694","0xC02A02C6","1","427.594,14.602,268.877","1183","ord_smarket_omni_basic","51016","3221226655","0xC000049F","1","187.001,5,116.01",""
"813","710","Omni-1 Trade","51016","3223913158","0xC02902C6","1","381.594,14.602,268.877","1183","ord_smarket_omni_basic","51016","3221226655","0xC000049F","1","187.001,5,116.01",""
"814","710","Omni-1 Trade","51016","3223388870","0xC02102C6","1","359.594,8.617,205.877","1184","ord_smarket_omni_advanced","51016","3221226656","0xC00004A0","1","213.001,5,96.01",""
"815","710","Omni-1 Trade","51016","3223782086","0xC02702C6","1","234.877,8.617,429.406","1184","ord_smarket_omni_advanced","51016","3221226656","0xC00004A0","1","213.001,5,96.01",""
"816","710","Omni-1 Trade","51016","3223651014","0xC02502C6","1","572.123,8.617,559.594","1184","ord_smarket_omni_advanced","51016","3221226656","0xC00004A0","1","213.001,5,96.01",""
"817","710","Omni-1 Trade","51016","3223519942","0xC02302C6","1","572.123,8.617,431.594","1184","ord_smarket_omni_advanced","51016","3221226656","0xC00004A0","1","213.001,5,96.01",""
"818","710","Omni-1 Trade","51016","3223585478","0xC02402C6","1","572.123,8.617,455.594","1185","ord_smarket_omni_sup","51016","3221226657","0xC00004A1","1","205.001,5,108.01",""
"819","710","Omni-1 Trade","51016","3223716550","0xC02602C6","1","234.877,8.617,492.406","1192","spec_smarket_omni_sup","51016","3221226664","0xC00004A8","1","169.001,5,134.01",""
"820","710","Omni-1 Trade","51016","3223454406","0xC02202C6","1","572.123,8.617,222.594","1191","spec_smarket_omni_advanced","51016","3221226663","0xC00004A7","1","171.001,5,128.01",""
"821","710","Omni-1 Trade","51016","3223323334","0xC02002C6","1","334.594,8.617,205.877","1191","spec_smarket_omni_advanced","51016","3221226663","0xC00004A7","1","171.001,5,128.01",""
"822","710","Omni-1 Trade","51016","3223257798","0xC01F02C6","1","307.594,8.617,205.877","1185","ord_smarket_omni_sup","51016","3221226657","0xC00004A1","1","205.001,5,108.01",""
"823","710","Omni-1 Trade","51016","3224371910","0xC03002C6","1","482.123,17.617,419.594","1137","mir shop omni","51016","3221226609","0xC0000471","1","151.001,5,180.015",""
"824","710","Omni-1 Trade","51016","3224437446","0xC03102C6","1","325.877,17.617,410.406","1137","mir shop omni","51016","3221226609","0xC0000471","1","151.001,5,180.015",""
"825","716","Omni Forest","51016","3221881548","0xC00A02CC","1","295.731,9.78,2080.123","1644","lowtech_building4 VP dng","51016","3221227116","0xC000066C","1","217.002,5,167.99",""
"826","716","Omni Forest","51016","3222471372","0xC01302CC","1","317.771,11.785,1861.251","2032","omni_basic_pharmacist","51016","3221227504","0xC00007F0","1","117.002,5,215.99",""
"827","716","Omni Forest","51016","3222536908","0xC01402CC","1","299.007,9.968,1834.381","2030","omni_basic_weapons_shop","51016","3221227502","0xC00007EE","1","115.001,5,221.99",""
"828","716","Omni Forest","51016","3222602444","0xC01502CC","1","309.873,10.948,2092.987","1183","ord_smarket_omni_basic","51016","3221226655","0xC000049F","1","187.001,5,116.01",""
"829","716","Omni Forest","51016","3222667980","0xC01602CC","1","303.699,10.549,2199.369","1642","lowtech_building2 VP dng","51016","3221227114","0xC000066A","1","169.99,5,170.998",""
"830","716","Omni Forest","51016","3222733516","0xC01702CC","1","296.538,10.757,2185.595","2031","omni_basic_armor_shop","51016","3221227503","0xC00007EF","1","113.002,5,221.99",""
"831","716","Omni Forest","51016","3222799052","0xC01802CC","1","320.566,10.194,2182.109","2034","omni_basic_implants_shop","51016","3221227506","0xC00007F2","1","119.002,5,225.99",""
"832","716","Omni Forest","51016","3222864588","0xC01902CC","1","309.452,10.885,2207.933","2033","omni_basic_clothes_shop","51016","3221227505","0xC00007F1","1","117.001,5,225.99",""
"833","716","Omni Forest","51016","3221422796","0xC00302CC","1","309.495,10.153,2169.885","2030","omni_basic_weapons_shop","51016","3221227502","0xC00007EE","1","115.001,5,221.99",""
"834","716","Omni Forest","51016","3221226188","0xC00002CC","1","289.891,10.163,1862.474","1826","Dancing Atrox Bar","51016","3221227298","0xC0000722","1","219.013,5,181.992",""
"835","716","Omni Forest","51016","3223192268","0xC01E02CC","1","510.036,40.848,1801.841","1827","Omni Military Barracks","51016","3221227299","0xC0000723","1","205.003,5,166.015",""
"836","716","Omni Forest","51016","3222930124","0xC01A02CC","1","481.968,40.748,1858.153","2034","omni_basic_implants_shop","51016","3221227506","0xC00007F2","1","119.002,5,225.99",""
"837","716","Omni Forest","51016","3222995660","0xC01B02CC","1","465.938,40.849,1858.154","2031","omni_basic_armor_shop","51016","3221227503","0xC00007EF","1","113.002,5,221.99",""
"838","716","Omni Forest","51016","3223061196","0xC01C02CC","1","461.855,40.848,1841.964","2030","omni_basic_weapons_shop","51016","3221227502","0xC00007EE","1","115.001,5,221.99",""
"839","716","Omni Forest","51016","3223126732","0xC01D02CC","1","494.202,40.848,1801.881","2032","omni_basic_pharmacist","51016","3221227504","0xC00007F0","1","117.002,5,215.99",""
"840","730","Rome Park","51016","3221226202","0xC00002DA","1","513.087,22.257,210.865","2031","omni_basic_armor_shop","51016","3221227503","0xC00007EF","1","113.002,5,221.99",""
"841","730","Rome Park","51016","3221291738","0xC00102DA","1","537.657,22.257,186.571","2030","omni_basic_weapons_shop","51016","3221227502","0xC00007EE","1","115.001,5,221.99",""
"842","730","Rome Park","51016","3221357274","0xC00202DA","1","462.851,24.617,221.772","2041","omni_advanced_armor_shop","51016","3221227513","0xC00007F9","1","199.002,5,205.99",""
"843","730","Rome Park","51016","3221422810","0xC00302DA","1","448.132,24.618,221.737","2040","omni_advanced_weapons_shop","51016","3221227512","0xC00007F8","1","203.001,5,199.99",""
"844","730","Rome Park","51016","3221553882","0xC00502DA","1","449.087,24.617,405.669","2040","omni_advanced_weapons_shop","51016","3221227512","0xC00007F8","1","203.001,5,199.99",""
"845","730","Rome Park","51016","3221619418","0xC00602DA","1","463.825,24.618,405.705","2041","omni_advanced_armor_shop","51016","3221227513","0xC00007F9","1","199.002,5,205.99",""
"846","730","Rome Park","51016","3221750490","0xC00802DA","1","165.176,24.617,222.149","2043","omni_advanced_implants_shop","51016","3221227515","0xC00007FB","1","203.002,5,209.99",""
"847","730","Rome Park","51016","3221816026","0xC00902DA","1","150.447,24.618,222.159","2042","omni_advanced_pharmacist_shop","51016","3221227514","0xC00007FA","1","199.002,5,205.99",""
"848","730","Rome Park","51016","3221947098","0xC00B02DA","1","149.257,24.617,404.159","2042","omni_advanced_pharmacist_shop","51016","3221227514","0xC00007FA","1","199.002,5,205.99",""
"849","730","Rome Park","51016","3222012634","0xC00C02DA","1","163.98,24.618,404.171","2043","omni_advanced_implants_shop","51016","3221227515","0xC00007FB","1","203.002,5,209.99",""
"850","735","Rome Blue","51016","3222667999","0xC01602DF","1","637.268,31.555,260.028","2051","omni_sup_armor_shop","51016","3221227523","0xC0000803","1","197.002,5,209.99",""
"851","735","Rome Blue","51016","3222799071","0xC01802DF","1","638.073,31.555,367.421","2050","omni_sup_weapons_shop","51016","3221227522","0xC0000802","1","193.001,5,201.99",""
"852","735","Rome Blue","51016","3221619423","0xC00602DF","1","588.887,24.617,405.869","2040","omni_advanced_weapons_shop","51016","3221227512","0xC00007F8","1","203.001,5,199.99",""
"853","735","Rome Blue","51016","3221684959","0xC00702DF","1","603.625,24.618,405.905","2041","omni_advanced_armor_shop","51016","3221227513","0xC00007F9","1","199.002,5,205.99",""
"854","735","Rome Blue","51016","3221750495","0xC00802DF","1","602.951,24.617,221.572","2041","omni_advanced_armor_shop","51016","3221227513","0xC00007F9","1","199.002,5,205.99",""
"855","735","Rome Blue","51016","3221816031","0xC00902DF","1","588.232,24.618,221.537","2040","omni_advanced_weapons_shop","51016","3221227512","0xC00007F8","1","203.001,5,199.99",""
"856","735","Rome Blue","51016","3221291743","0xC00102DF","1","653.08,22.257,418.301","1183","ord_smarket_omni_basic","51016","3221226655","0xC000049F","1","187.001,5,116.01",""
"857","735","Rome Blue","51016","3221226207","0xC00002DF","1","652.78,22.257,210.701","1184","ord_smarket_omni_advanced","51016","3221226656","0xC00004A0","1","213.001,5,96.01",""
"858","735","Rome Blue","51016","3221357279","0xC00202DF","1","692.98,18.357,314.301","1185","ord_smarket_omni_sup","51016","3221226657","0xC00004A1","1","205.001,5,108.01",""
"859","735","Rome Blue","51016","3221422815","0xC00302DF","1","545.918,18.357,340.867","1192","spec_smarket_omni_sup","51016","3221226664","0xC00004A8","1","169.001,5,134.01",""
"860","735","Rome Blue","51016","3221488351","0xC00402DF","1","545.814,18.357,286.939","1191","spec_smarket_omni_advanced","51016","3221226663","0xC00004A7","1","171.001,5,128.01",""
"861","735","Rome Blue","51016","3221553887","0xC00502DF","1","675.329,22.257,314.683","1137","mir shop omni","51016","3221226609","0xC0000471","1","151.001,5,180.015",""
"862","735","Rome Blue","51016","3221881567","0xC00A02DF","1","675.09,22.357,356.184","4704","Tower Shop (dungeon)","51016","3221230176","0xC0001260","1","193.988,9.006,153.992",""
"863","740","Rome Green","51016","3222340324","0xC01102E4","1","283.639,22.256,313.89","1137","mir shop omni","51016","3221226609","0xC0000471","1","151.001,5,180.015",""
"864","740","Rome Green","51016","3222995684","0xC01B02E4","1","321.828,31.46,368.481","2053","omni_sup_implants_shop","51016","3221227525","0xC0000805","1","203.002,5,207.99",""
"865","740","Rome Green","51016","3222930148","0xC01A02E4","1","321.073,31.46,261.088","2052","omni_sup_pharmacist_shop","51016","3221227524","0xC0000804","1","195.002,5,209.99",""
"866","740","Rome Green","51016","3222405860","0xC01202E4","1","371.276,24.617,222.649","2043","omni_advanced_implants_shop","51016","3221227515","0xC00007FB","1","203.002,5,209.99",""
"867","740","Rome Green","51016","3222471396","0xC01302E4","1","356.547,24.618,222.659","2042","omni_advanced_pharmacist_shop","51016","3221227514","0xC00007FA","1","199.002,5,205.99",""
